0;1;2;3;4;5
401;6 сентября 2021 года;Пресс-релиз;Прекращена деятельность временной администрации по управлению кредитной организацией АКБ «ИРС» (АО);"Банк России 06.09.2021 прекратил деятельность временной администрации1 по управлению кредитной организацией АКБ «ИРС» (АО) (далее — Банк).
По результатам проведенного временной администрацией обследования признаков несостоятельности (банкротства) кредитной организации не установлено.
Арбитражный суд города Москвы 24.08.2021 принял решение о принудительной ликвидации Банка.
Ликвидатором утверждена государственная корпорация «Агентство по страхованию вкладов».
Подробная информация о результатах деятельности временной администрации размещена на сайте Банка России.
1 Временная администрация назначена приказом Банка России от 28.05.2021 № ОД-981 в связи с отзывом у АКБ «ИРС» (АО) лицензии на осуществление банковских операций.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=06092021_170001PR2021-09-06T11_15_51.htm
402;6 сентября 2021 года;Пресс-релиз;Прекращена деятельность временной администрации по управлению кредитной организацией АО «РФИ БАНК»;"Банк России 06.09.2021 прекратил деятельность временной администрации1 по управлению кредитной организацией АО «РФИ БАНК» (далее — Банк).
По результатам проведенного временной администрацией обследования признаков несостоятельности (банкротства) кредитной организации не установлено.
Арбитражный суд города Москвы 24.08.2021 принял решение о принудительной ликвидации Банка.
Ликвидатором утверждена государственная корпорация «Агентство по страхованию вкладов».
Подробная информация о результатах деятельности временной администрации размещена на сайте Банка России.
1 Временная администрация назначена приказом Банка России от 04.06.2021 № ОД-1040 в связи с отзывом у АО «РФИ БАНК» лицензии на осуществление банковских операций.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=06092021_170000PR2021-09-06T11_05_26.htm
403;3 сентября 2021 года;Новость;Страховой рынок в II квартале вырос более чем на треть;"Страховые взносы достигли за этот период 434,4 млрд рублей и превысили как результат прошлого года, так и докоронавирусные уровни. Помимо низких значений 2020 года, когда действовало большинство ограничительных мер, такой динамике способствовало ускорение взносов по основным видам страхования. Об этом говорится в «Обзоре ключевых показателей деятельности страховщиков».
На фоне увеличения спроса на заемные средства со стороны физических лиц взносы по страхованию жизни заемщиков по итогам II квартала выросли в 2,2 раза, до 35,2 млрд рублей, по страхованию от несчастных случаев и болезней — в 1,8 раза, до 69,8 млрд рублей. Рост автокредитования и повышение стоимости транспортных средств привели к увеличению рынка автострахования на 34,3%, до 48,6 млрд рублей.
Сохранение невысоких ставок по депозитам поддерживало интерес граждан к долгосрочному страхованию жизни как одной из альтернатив вкладу. Повышение внимания граждан и предприятий к здоровью и профилактике различных заболеваний стимулировало развитие медицинских услуг, предоставляемых страховщиками, как по ДМС, так и в дополнение к программам страхования жизни.
Выплаты по договорам страхования увеличились на 45,2%, до 199,2 млрд рублей, вслед за возвратом числа страховых случаев к привычным уровням до пандемии, а также в связи с продолжающимся ростом выплат по инвестиционному страхованию жизни.
Прибыль по итогам первого полугодия сократилась на 18,6%, до 121,3 млрд рублей. Рентабельность страхового рынка также снизилась, но осталась на высоком уровне — 24,5%.";https://www.cbr.ru/press/event/?id=12179
404;2 сентября 2021 года;Новость;ПСК должна учитывать максимально возможную ставку и цену дополнительных услуг: позиция регулятора;"Кредиторам следует рассчитывать полную стоимость кредита (ПСК) исходя из максимального значения процентной ставки, за исключением случаев, когда кредитор может повысить ставку из-за несоблюдения заемщиком принятых на себя обязательств по страхованию.
При этом стоимость дополнительных услуг, приобретение которых предусматривает уменьшение процентной ставки, также необходимо учитывать в ПСК. Об этом говорится в информационном письме Банка России, направленном банкам, микрофинансовым организациям, кредитным кооперативам и ломбардам.
Процентная ставка по потребительскому кредиту может зависеть от расходования кредитных средств на наличные и безналичные операции, от предоставления заемщиком каких-либо документов, от использования дополнительных услуг — страховых и т.д., но ПСК в любом случае должна отражать максимально возможный объем обязательств.
Это поможет заемщику правильно оценить принимаемую долговую нагрузку и рассчитать свои силы, а также будет способствовать более справедливой конкуренции между банками.
Кредиторам также рекомендуется доводить до заемщиков значение ПСК, которое они могли бы получить при условии использования платных услуг в обмен на сниженную процентную ставку.";https://www.cbr.ru/press/event/?id=12178
405;2 сентября 2021 года;Новость;Доклад «Региональная экономика»: рост экономической активности продолжился;"В июле—августе 2021 года в большинстве отраслей продолжилось увеличение выпуска продукции. Предприятия позитивно оценили текущую и будущую динамику спроса. Растущая экономическая активность определяла основные тенденции в экономике. Об этом говорится в докладе «Региональная экономика: комментарии ГУ».
Так, рост выручки позволял предприятиям индексировать зарплаты, что оказывало поддержку и потребительскому спросу. Позитивные ожидания бизнеса способствовали реализации инвестиционных проектов. Это привело к увеличению выпуска специального транспорта и технологического оборудования, а также к расширению спроса на кредиты со стороны компаний.
На фоне позитивных оценок текущего и будущего спроса бизнес сохраняет повышенные ценовые ожидания, а предприятия продолжают перенос увеличившихся издержек в цены, однако процесс этот неоднороден и зависит от конъюнктуры рынков сбыта отдельных товаров или услуг.
Специальные темы этого выпуска — факторы ценовых ожиданий предприятий и изменения денежно-кредитных условий.";https://www.cbr.ru/press/event/?id=12173
406;2 сентября 2021 года;Пресс-релиз;Информация о размещении купонных облигаций Банка России;"Банк России принял решение об осуществлении эмиссии сорок девятого и пятидесятого выпусков купонных облигаций Банка России (КОБР) и утвердил решения о выпуске КОБР-49 и КОБР-50.
В дальнейшем решения об эмиссии новых выпусков КОБР будут приниматься по мере необходимости, с учетом прогноза ликвидности банковского сектора в целях абсорбирования устойчивой части структурного профицита ликвидности.
Информация об аукционах по размещению выпусков № 4-49-22BR2-1 и № 4‑50‑22BR2-1 будет размещена дополнительно.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=02092021_173005KOBR02092021_164222.htm
407;2 сентября 2021 года;Выступление;Выступление заместителя Председателя Банка России Алексея Заботкина об Основных направлениях единой государственной денежно-кредитной политики на 2022 год и период 2023 и 2024 годов;"Добрый день!
Традиционно в начале сентября мы публикуем первый проект нашего стратегического документа по денежно-кредитной политике — Основных направлений на предстоящие три года. Сегодняшняя встреча посвящена этому документу.
Цели и принципы ДКП
Целью денежно-кредитной политики является поддержание ценовой стабильности. Банк России реализует свою денежно-кредитную политику в рамках режима таргетирования инфляции, стремясь обеспечить годовой темп роста индекса потребительских цен вблизи 4%.
Мы воздействуем на экономику прежде всего через ставки денежного рынка, поддерживая их вблизи ключевой ставки. Решения по денежно-кредитной политике, изменению уровня ключевой ставки влияют на экономику и динамику цен с существенными лагами. Поэтому при принятии решений мы продолжаем опираться на комплексный анализ текущей ситуации и среднесрочный макроэкономический прогноз. При этом существенную роль в принятии решений играет учет баланса рисков для базового прогноза, возможности того, что ситуация может развиваться иным образом. Экономисты называют такую политику «робастной».
Другой важный инструмент нашей политики — коммуникация. Для эффективной реализации денежно-кредитной политики мы придерживаемся принципа информационной открытости. Для нас очень важно, чтобы и участники финансового рынка, и бизнес, и граждане понимали, каким образом наша политика отвечает на изменения в экономике и каков механизм достижения ценовой стабильности. С этой целью с апреля этого года Банк России включил в число показателей публикуемого среднесрочного прогноза прогнозную траекторию ключевой ставки. Также мы систематизировали и опубликовали материалы, раскрывающие модельный аппарат, используемый при построении прогнозов.
Доверие людей к проводимой денежно-кредитной политике — это необходимое условие заякоривания инфляционных ожиданий, снижения премии за инфляционный риск, сохранения умеренных процентных ставок. Основные направления денежно-кредитной политики, которые мы готовим каждый год, помогают формировать это доверие.
Экономическая ситуация в 2020–2021 годах
Уже второй год мировая экономика развивается в условиях пандемии коронавируса. Но если год назад основной проблемой было падение совокупного спроса, то с начала этого года на первый план вышло нарастающее инфляционное давление. Россия не исключение. Наша экономика быстро — быстрее многих ожиданий — восстановилась после прошлогоднего спада. Уже в II квартале 2021 года ВВП страны вернулся на докризисный уровень, несмотря на сохраняющиеся ограничения по добыче нефти в рамках договоренностей ОПЕК+. Этому способствовали в том числе меры бюджетной поддержки и мягкая денежно-кредитная политика.
При этом скорость восстановления, перебои и узкие места в производственных цепочках, связанные с ограничительными мерами, сдвиги в структуре конечного спроса от услуг к товарам создали ситуацию, когда расширение спроса опередило возможности по наращиванию выпуска в целом ряде отраслей. И речь идет не только о производственных мощностях, но и о нехватке трудовых ресурсов. В том числе вследствие ограничений на миграцию, а также возросшей доли работников, которые находятся на больничном или в изоляции.
И хотя многие из факторов, влияющих на инфляцию в этом году, находятся на стороне предложения, только в условиях расширения спроса компании имеют возможность одновременно и в полной мере переносить в отпускные цены возросшие издержки и наращивать объемы выпуска.
Столь же важно и то, что динамику спроса, особенно на товары длительного пользования, дополнительно подстегивают возросшие инфляционные ожидания. В России инфляционные ожидания и населения, и бизнеса в середине этого года поднялись до максимальных за пять лет уровней.
При повышенных ожиданиях будущей инфляции домашние хозяйства склонны меньше сберегать и больше тратить на текущее потребление. А сбережения, с учетом низких процентных ставок, в большей степени направлять не в депозиты, а в более рискованные инструменты фондового рынка. Компании чаще пересматривают свои собственные цены. Работники рассчитывают на более высокий рост заработных плат.
Краткосрочные колебания инфляции вокруг цели центрального банка — например те, которые происходили у нас в 2017, 2018 и 2019 годах, — при сравнительно стабильных и даже снижающихся инфляционных ожиданиях не противоречат ценовой стабильности. А вот высокие инфляционные ожидания, которые могут повлечь продолжительное отклонение инфляции вверх от цели, создают для нее значительные риски. А это риски снижения покупательной способности доходов и сбережений, что особенно чувствительно для более экономически уязвимых групп наших сограждан. Денежно-кредитная политика должна такие риски нейтрализовать.
Соответственно, уже в марте 2021 года по мере возвращения экономики к допандемическому уровню Банк России начал повышать ключевую ставку с ее исторически минимального уровня 4,25% до 6,5% годовых по итогам июльского заседания Совета директоров. Дальнейшие шаги Банка России будут определяться траекторией развития экономики, динамикой инфляции и инфляционных ожиданий.
Базовый сценарий
Напомню, что Банк России обновляет свой базовый среднесрочный прогноз четыре раза в год, на опорных заседаниях Совета директоров по ключевой ставке. Прогноз, представленный в проекте Основных направлений, был уже опубликован по итогам заседания 23 июля, но в проекте мы продлеваем прогнозный горизонт на 2024 год. Основные предпосылки базового прогноза — (1) постепенное улучшение эпидемической ситуации по мере прогресса вакцинации и коллективного иммунитета, отсутствие новых, более опасных штаммов вируса, (2) продолжение восстановления мировой экономики, (3) сравнительно быстрая «расшивка» узких мест на стороне предложения, (4) сворачивание стимулирующих мер в крупнейших экономиках со второй половины 2021 года и своевременная нормализация ими денежно-кредитной политики для предотвращения устойчивого повышения инфляционного давления.
Российская экономика после восстановительного ускоренного роста вернется к потенциальным темпам роста с 2022 года. С учетом эффектов структурных мер Правительства, направленных на повышение темпов потенциального роста, на горизонте прогноза они, вероятно, увеличатся до 2–3% в год. Годовая инфляция будет постепенно замедляться со второй половины 2021 года по мере исчерпания влияния временных факторов и под действием принятых Банком России решений по денежно-кредитной политике. С учетом фактического роста цен в первой половине этого года мы ожидаем, что по итогам года инфляция составит 5,7–6,2%. В следующем году инфляция вернется к значениям 4,0–4,5% и далее будет находиться на цели Банка России «вблизи 4%». При этом средняя ключевая ставка в следующем году составит от 6 до 7% годовых и затем вернется в свой долгосрочный нейтральный диапазон, который Банк России оценивает от 5 до 6%.
Альтернативные сценарии
Впрочем, неопределенность дальнейшего развития ситуации остается значительной. И стремясь к проведению «робастной» денежно-кредитной политики, в Основных направлениях мы в дополнение к базовому рассматриваем три альтернативных сценария. Подчеркну, что вероятность этих сценариев значительно ниже, чем базового.
В этом году логика построения альтернативных сценариев продиктована ключевыми развилками в части внешних условий. Во-первых, это риск повторного усиления пандемии в 2022 году. Во-вторых, это риск более устойчивого усиления инфляционного давления в мировой экономике и, соответственно, более быстрое и значительное ужесточение ДКП зарубежными центральными банками в предстоящие годы. И, в-третьих, — риск того, что значительно возросшая долговая нагрузка в ряде стран может спровоцировать финансовый кризис на среднесрочном горизонте.
Сценарий «Усиление пандемии» предполагает, что многие страны будут вынуждены вновь вводить жесткие противоэпидемические ограничения, что приведет к сокращению экономической активности. В результате Россия, как и в прошлом году, столкнется со снижением спроса и цен на товары своего экспорта и также будет вынуждена ввести противоэпидемические ограничения, что приведет к снижению внутреннего спроса, впрочем, меньшему по масштабу, чем в 2020 году. Тем не менее сокращение спроса приведет к более быстрому уменьшению инфляционного давления по сравнению с базовым сценарием. Это сделает целесообразным снижение ключевой ставки уже в первой половине 2022 года. Во второй половине 2022 года экономика перейдет к восстановлению и для дальнейшего удержания темпов роста цен будет показано проведение нейтральной ДКП.
Сценарий «Глобальная инфляция» исходит из того, что к 2022 году проявляется более устойчивый характер ускорения мировой инфляции. Повышенное инфляционное давление и дальнейший рост инфляционных ожиданий потребуют более ранней нормализации денежно-кредитной политики центральными банками развитых стран. В частности, ФРС США может начать повышать ставку уже в II квартале 2022 года. Нормализация денежно-кредитной политики развитых стран приведет к снижению внешнего спроса и, соответственно, чуть более низким, чем в базовом сценарии, темпам роста российской экономики в 2023 и 2024 годах. При этом инфляция в 2022 году ускорится в результате роста издержек российских компаний и увеличения инфляционных ожиданий. Но затем, в 2023–2024 годах, вернется к уровням вблизи 4% по мере снижения внешнего спроса и под влиянием более жесткой, чем в базовом сценарии, денежно-кредитной политики.
И четвертый сценарий, который мы включили в Основные направления этого года, — это сценарий «Финансовый кризис». Его отличие от сценария «Глобальная инфляция» — в реакции финансовых рынков на нормализацию денежно-кредитной политики в США. Восстановление мировой экономики и низкие ставки привели к скачкообразному росту долгов, в первую очередь государственных. И пока этот процесс продолжается, хотя и более умеренными темпами. Насколько эта долговая нагрузка посильна для конкретных стран — покажет время. Но если она избыточна, нормализация ДКП в развитых странах способна спровоцировать кредитный кризис, который в нашем сценарии мы иллюстративно относим на 2023 год. Снижение внешнего спроса и цен на товары российского экспорта, рост неопределенности и рисков приведут к спаду в российской экономике в 2023 году.
Ухудшение внешнеэкономической конъюнктуры и премий за риск на мировых финансовых рынках приведет к ослаблению рубля, что станет значительным, хотя и временным, проинфляционным фактором. Для ограничения рисков для ценовой стабильности от Банка России потребуется решительное ужесточение денежно-кредитной политики в начале 2023 года. По мере снижения проинфляционных рисков и нормализации инфляционных ожиданий Банк России осуществит смягчение ДКП, что окажет поддержку восстановительному росту экономики в 2024 году.
О долгосрочных факторах (ESG, демография)
Рассмотренные сценарии дают представление о развитии экономической ситуации в среднесрочной перспективе. Вместе с тем есть ряд факторов, которые пока не проявили себя существенно, но являются существенными в долгосрочной перспективе. Это климатические и демографические изменения. Они способны повлиять и на развитие экономики в целом, на общее экономическое равновесие, и на трансмиссионный механизм денежно-кредитной политики. Этим темам посвящены отдельные врезки в проекте Основных направлений.
Обзор ДКП
В заключение напомню, что Банк России объявил о намерении провести обзор денежно-кредитной политики за период проведения политики таргетирования инфляции. Аналитическая работа в рамках этого проекта будет посвящена анализу фактически достигнутых результатов, тех изменений в экономических условиях, которые произошли за это время, долгосрочных тенденций, которые могут влиять на проведение денежно-кредитной политики в будущем. Результаты этой работы и итоговые выводы для параметров и практики политики Банка России будут представлены к середине следующего года. И будут учтены при подготовке Основных направлений на 2023 год.
Заключение
Российская экономика последнее время неоднократно демонстрировала способность адаптации к меняющимся условиям. Как бы ни складывалась ситуация, мы будем создавать необходимые условия для ее дальнейшего развития, повышения ее устойчивости. Денежно-кредитная политика, направленная на поддержание ценовой стабильности, дающая возможность контрциклически реагировать на изменения условий в экономике, является необходимой предпосылкой устойчивого и сбалансированного экономического роста.
Спасибо за внимание. Буду рад ответить на ваши вопросы.";https://www.cbr.ru/press/event/?id=12175
408;2 сентября 2021 года;Новость;Опубликован проект Основных направлений денежно-кредитной политики на 2022 год и период 2023 и 2024 годов;"В этом стратегическом документе Банк России раскрывает действующие цели и подходы к реализации денежно-кредитной политики, отражает свой взгляд на текущее состояние экономики, а также представляет базовый и альтернативные сценарии ее развития на ближайшие три года.
В соответствии с законодательством Банк России ежегодно представляет проект Основных направлений денежно-кредитной политики Президенту России и Правительству РФ, а затем вносит на рассмотрение Государственной Думы.";https://www.cbr.ru/press/event/?id=12174
409;2 сентября 2021 года;Пресс-релиз;Результаты мониторинга максимальных процентных ставок кредитных организаций;"Результаты мониторинга в августе 2021 года максимальных процентных ставок по вкладам1 в российских рублях десяти кредитных организаций2, привлекающих наибольший объём депозитов физических лиц:
I декада августа — 5,75%;
II декада августа — 6,10%;
III декада августа — 6,17%.
Сведения о динамике результатов мониторинга представлены на официальном сайте Банка России.
1 При определении максимальной процентной ставки по каждой кредитной организации:
— учитываются максимальные ставки по вкладам, доступным любому клиенту (в том числе потенциальному) без ограничений и предварительных условий. Вклады для выделенных категорий клиентов (пенсионеры, дети) и целей (на социальные и гуманитарные цели и т.п.) не рассматриваются;
— не учитываются ставки с капитализацией процентов по вкладу;
— не учитываются ставки, действующие при соблюдении определенных условий (регулярный оборот по банковской карте, постоянный неснижаемый остаток на банковской карте и т.п.);
— не рассматриваются комбинированные депозитные продукты, т.е. вклады с дополнительными условиями. Такими дополнительными условиями начисления повышенной процентной ставки могут быть, например, приобретение инвестиционных паев на определенную сумму, открытие инвестиционного счета, оформление программы инвестиционного или накопительного страхования жизни, подключение дополнительного пакета услуг и т.п.;
— не рассматриваются вклады, срок которых разделен на периоды с различными ставками.
Индикатор средней максимальной процентной ставки рассчитывается как средняя арифметическая максимальных процентных ставок 10 кредитных организаций.
2 ПАО СБЕРБАНК (1481) — www.sberbank.ru, Банк ВТБ (ПАО) (1000) — www.vtb.ru, БАНК ГПБ (АО) (354) — www.gazprombank.ru, АО «АЛЬФА-БАНК» (1326) — alfabank.ru, АО «РОССЕЛЬХОЗБАНК» (3349) — www.rshb.ru, АО ПАО БАНК «ФК ОТКРЫТИЕ» (2209) — www.open.ru, АО «РАЙФФАЙЗЕНБАНК» (3292) — www.raiffeisen.ru, «ТИНЬКОФФ БАНК» (2673) — www.tinkoff.ru, ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК» (1978) — mkb.ru, ПАО «Промсвязьбанк» (3251) — psbank.ru. Мониторинг проведен Департаментом обеспечения банковского надзора Банка России с использованием информации, представленной на указанных веб-сайтах. Публикуемый показатель является индикативным.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=02092021_130313IK02092021_130215.htm
410;2 сентября 2021 года;Новость;Инциденты информационной безопасности: итоги II квартала;"Методы социальной инженерии по-прежнему остаются основным инструментом злоумышленников для хищения денег у граждан. При этом телефонное мошенничество является одним из главных каналов таких действий.
Банк России проводит активную работу по выявлению мошеннических телефонных номеров. Так, в II квартале 2021 года регулятор инициировал блокировку порядка 12 тыс. таких номеров, что более чем в два раза превышает аналогичный показатель прошлого года.
Более подробную информацию можно найти в Обзоре отчетности об инцидентах информационной безопасности при переводе денежных средств за II квартал.";https://www.cbr.ru/press/event/?id=11160
