0;1;2;3;4;5
1101;22 декабря 2020 года;Новость;Единая биометрическая система: новый этап развития;"Единая биометрическая система (ЕБС) получит статус государственной информационной системы, и с ее использованием можно будет оказывать не только весь перечень финансовых услуг, но и государственные услуги. Соответствующий законопроект принят Государственной Думой во втором чтении.
Согласно законопроекту, сдать биометрические данные в ЕБС теперь можно будет и в МФЦ с соблюдением всех необходимых мер информационной безопасности.
«Принятие законопроекта позволит безопасно и комфортно предоставлять нашим гражданам любые продукты и сервисы с помощью удаленной биометрической идентификации. И делать это смогут не только банки, но и некредитные финансовые организации и компании из других секторов экономики. Это, с одной стороны, значительно расширит возможности дистанционного обслуживания с помощью ЕБС, а с другой — позволит людям значительно экономить время и максимально эффективно решать свои насущные вопросы», — отметила первый заместитель Председателя Банка России Ольга Скоробогатова.";https://www.cbr.ru/press/event/?id=9404
1102;21 декабря 2020 года;Новость;Количество обращений граждан за реструктуризацией кредитов вновь начало расти;"Граждане с 3 по 16 декабря направили в банки 60,4 тыс. обращений об изменении условий кредитных договоров, что на 5,6 тыс. больше, чем за предыдущие две недели. Число заявок от предпринимателей, наоборот, сократилось — до 3,4 тыс. против 4,1 тыс. за предыдущий период. При этом доля реструктурированных кредитов бизнеса в общем количестве одобренных заявок по-прежнему составляет 90%.
Всего за период с 20 марта по 16 декабря банки реструктурировали бизнесу 94,2 тыс. кредитов на общую сумму порядка 840 млрд рублей, гражданам — более 1,7 млн кредитов на сумму 845 млрд рублей. В связи с ростом заболеваемости коронавирусом и ужесточением противоэпидемических мер в ряде регионов Банк России принял решение рекомендовать финансовым организациям продлить до 1 апреля 2021 года реструктуризацию кредитов гражданам и представителям малого и среднего бизнеса, столкнувшимся с ухудшениями финансового положения в связи с пандемией.
Подробнее читайте в информационном бюллетене Банка России «Динамика реструктуризации кредитов населения и бизнеса».";https://www.cbr.ru/press/event/?id=8402
1103;21 декабря 2020 года;Новость;Мониторинг отраслевых финансовых потоков: пауза в восстановлении экономики в IV квартале;"Платежи в отраслях, ориентированных на потребление домашних хозяйств и государственный спрос, устойчиво превышают уровень до пандемии. Финансовые потоки в отраслях внешнего спроса заметно отстают от показателей начала 2020 года.
Эти противоположные тенденции уравновешивают друг друга, приводя к относительной стабильности показателей финансовых потоков по экономике в целом. Отсутствие выраженных признаков роста номинальных объемов платежей в последние месяцы подтверждает оценки экспертов о паузе в восстановлении экономики в IV квартале. Более подробно читайте в очередном выпуске «Мониторинга отраслевых финансовых потоков».";https://www.cbr.ru/press/event/?id=8401
1104;21 декабря 2020 года;Новость;Обязательное страхование ответственности владельцев опасных объектов: новые тарифы;"Банк России установил новые тарифы по обязательному страхованию гражданской ответственности владельцев опасных объектов. Соответствующее указание регулятора вступит в силу с 1 января 2021 года.
Документ предусматривает введение тарифного коридора для всех типов опасных объектов. Как показывает практика, в других видах страхования, таких как ОСАГО и обязательное страхование ответственности перевозчиков, тарифный коридор дает возможность более гибкого применения тарифа и способствует развитию конкуренции на рынке.
По результатам проведенного регулятором анализа для всех типов опасных объектов, кроме гидротехнических сооружений, нижняя граница тарифного коридора снижена на 25%.";https://www.cbr.ru/press/event/?id=8400
1105;21 декабря 2020 года;Новость;Банк России разрешил при формировании резервов использовать подход на основе внутренних рейтингов;"Банки, которые перешли на применение подхода на основе внутренних рейтингов (ПВР, IRB-подход) для расчета нормативов достаточности капитала, с 2021 года смогут использовать собственные методики и модели оценки кредитных рисков также и при формировании резервов.
Теперь такие банки могут рассчитывать резервы по ссудам физическим лицам и малым и средним предприятиям на основе оценки ожидаемых кредитных потерь. Таким образом, они смогут не применять общие подходы по формированию резервов, действующие для всех остальных кредитных организаций.
Для расчета резервов на возможные потери банки смогут использовать основные элементы уже существующих рейтинговых систем (в том числе оценки вероятности дефолта, уровня потерь при дефолте и величины кредитного требования, подверженной риску дефолта), которые применяются для определения величины кредитного риска в рамках ПВР.
Положение Банка России вступает в силу с начала 2021 года. Банк России ожидает положительного эффекта для кредитных организаций от внедрения нового регулирования, при этом перешедшим на ПВР банкам предоставляется право применения этого подхода в добровольном порядке.";https://www.cbr.ru/press/event/?id=8398
1106;21 декабря 2020 года;Новость;В ноябре банки продолжили наращивать ипотеку и вложения в ОФЗ;"Рост корпоративного кредитования в ноябре составил 0,5%, что соответствует среднемесячному темпу 2019 года. Розничный портфель (с корректировкой на сделки секьюритизации ипотеки) вырос более существенно — на 1,7%. При этом ипотека по-прежнему растет опережающими темпами.
Банки также нарастили вложения в долговые ценные бумаги (в основном ОФЗ) — на 0,5 трлн рублей.
Отмечен значительный приток средств на валютные счета российских компаний (+8,1%). Средства физических лиц в иностранной валюте также выросли — на 1,6%, в то время как рублевые средства граждан (без счетов эскроу) продолжили снижаться (-0,2%).
Чистая прибыль банковского сектора за месяц составила 149 млрд рублей, что немного ниже, чем в октябре. По итогам 11 месяцев 2020 года прибыль составила 1,4 трлн рублей (доходность на капитал — 16% в годовом выражении).
Более подробная информация представлена в информационно-аналитическом материале «О развитии банковского сектора Российской Федерации в ноябре 2020 года».";https://www.cbr.ru/press/event/?id=8397
1107;21 декабря 2020 года;Пресс-релиз;Банк России предоставляет новые возможности визуального анализа показателей статистики внешнего сектора;"Банк России для повышения информативности данных статистики внешнего сектора публикует интерактивную информационную панель (dashboard) по прямым инвестициям.
Расширение формата представления данных позволит пользователям статистики визуализировать и анализировать в интерактивном режиме динамику и структуру прямых инвестиций в разрезе инструментов, институциональных секторов и субъектов Российской Федерации.
Интерактивная информационная панель будет обновляться ежеквартально по мере актуализации соответствующих рядов данных.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=21122020_155930PP21122020_160102.htm
1108;21 декабря 2020 года;Новость;Рост цен в ноябре ускорился в большинстве российских регионов;"Годовая инфляция в ноябре находилась в диапазоне от 1,9% на Чукотке до 6,4% в Республике Дагестан, а в среднем по России составила 4,4%. На Дальнем Востоке инфляция повысилась наименее существенно — здесь она в большей степени зависит от локальных факторов, связанных с удаленностью от остальной части России и высокой значимостью импорта из Китая и других стран Азии.
Наибольшее ускорение роста цен произошло на Северном Кавказе, где сильнее проявились характерные для всей страны факторы на рынках продовольственных товаров. Подробнее об инфляции в регионах можно узнать из опубликованных на сайте Банка России информационно-аналитических материалов.";https://www.cbr.ru/press/event/?id=8395
1109;18 декабря 2020 года;Новость;Банк России начинает регулярную публикацию доклада о региональной экономике;"В первом выпуске нового аналитического материала «Региональная экономика: комментарии ГУ Банка России» представлена наиболее актуальная информация об основных тенденциях экономического развития российских регионов, которая учитывается при принятии решений по денежно-кредитной политике.
В документе рассматривается влияние очередного подъема заболеваемости коронавирусом, усиления ограничений и мер господдержки на текущую конъюнктуру и ожидания ее изменения.  По мнению главных управлений Банка России, ускорение роста потребительских цен определяется действием преимущественно временных факторов со стороны предложения отдельных агрокультур и переносом в цены валютного курса.
Специальной темой выпуска стал анализ текущих тенденций потребительского спроса.
В фокусе доклада — ценовая динамика в макрорегионах и влияющие на нее потребительская активность, доходы граждан, денежно-кредитные условия. Серьезное внимание уделяется и отраслевой специфике регионов.
Важной особенностью нового материала является учет не только статистических данных, но и оценок текущей ситуации и перспектив ее развития представителями бизнеса, аналитиками, отраслевыми объединениями. Авторы доклада используют уникальный источник информации — опросные данные мониторинга предприятий, проводимого территориальными учреждениями Банка России.
Востребованность результатов анализа региональных особенностей развития, в том числе основанных на мнении делового сообщества, подтверждена мировым опытом. Многие центральные банки (Норвегии, Швейцарии, США) регулярно публикуют материалы об анализе экономических условий в региональном разрезе.
В 2021 году доклад выйдет восемь раз — перед каждым решением по ключевой ставке, накануне недели тишины.";https://www.cbr.ru/press/event/?id=8393
