0;1;2;3;4;5
101;23 декабря 2021 года;Новость;Банк России опубликовал первый ренкинг страховщиков по уровню жалоб на ОСАГО;"Место каждой компании определяет число жалоб, поступивших в Банк России в первой половине 2021 года, из расчета на 10 тыс. клиентов страховщика. В ренкинге компании расположены по мере снижения этого индикатора.
Согласно методике ренкинга, учитываются только те жалобы, которые были признаны обоснованными, — по ним подтвердились факты нарушения прав потребителя или использования неприемлемых практик.
«Мы начали с ОСАГО, поскольку это социально значимый вид страхования. Кроме того, мы получаем по нему наибольшее количество жалоб на страховщиков, — отметил руководитель Службы по защите прав потребителей и обеспечению доступности финансовых услуг Михаил Мамута. — Ренкинг поможет автовладельцам в выборе страховщика, а для страховых компаний он станет еще одним ориентиром при совершенствовании работы с клиентами».
Регулятор планировал разместить на сайте пилотный ренкинг в 2020 году, однако публикация была перенесена из-за снижения количества аварий на дорогах под влиянием ограничительных мер в связи с пандемией. В 2022 году будет опубликован ренкинг по итогам второй половины 2021 года, в дальнейшем он станет ежегодным.";https://www.cbr.ru/press/event/?id=12561
102;23 декабря 2021 года;Новость;В четвертом онлайн-зачете по финансовой грамотности приняли участие более 630 тысяч человек;"Успешно сдали зачет по общим вопросам финансовой грамотности — с одной или нескольких попыток — 65% участников. Лучше всех справились с заданиями жители Рязанской, Воронежской, Орловской, Курской областей и Республики Марий Эл.
Зачет для предпринимателей сумели пройти 52% участников. Наиболее высокие знания продемонстрировали жители Республики Алтай, Рязанской и Ленинградской областей, Севастополя и Крыма.
В этом году впервые можно было не только самостоятельно отвечать на вопросы, но и создать свою команду. В командном зачете соревновались более двух тысяч команд, рейтинг возглавили представители Татарстана, Пермского края, Башкортостана, Ульяновской, Свердловской и Рязанской областей.
Результаты зачета помогают регулятору понять, по каким темам, в каких регионах и с какими целевыми аудиториями необходимо усилить работу по повышению финансовой грамотности.
Первый онлайн-зачет по финансовой грамотности был организован в 2018 году. С тех пор эти мероприятия проводятся ежегодно. В прошлом году в очередном зачете участвовали более 450 тысяч человек.
Организаторы зачета — Банк России и Агентство стратегических инициатив.";https://www.cbr.ru/press/event/?id=12560
103;22 декабря 2021 года;Пресс-релиз;Вышел очередной номер «Вестника Банка России»;"Вышел «Вестник Банка России» № 90 (2330) от 22 декабря 2021 года.
В номере опубликовано решение Банка России о повышении ключевой ставки на 100 б.п., до 8,50% годовых.
В рубрике «Кредитные организации» размещен обзор основных показателей, характеризующих состояние внутреннего рынка наличной иностранной валюты в октябре 2021 года.
Представлены количественные характеристики банковского сектора Российской Федерации на 1 декабря 2021 года.
Опубликованы приказы Банка России:
от 17.12.2021 № ОД-2473 об отзыве лицензии на осуществление банковских операций у кредитной организации НКО «Премиум» (ООО) (г. Москва);
от 17.12.2021 № ОД-2474 о назначении временной администрации по управлению кредитной организацией НКО «Премиум» (ООО) (г. Москва) в связи с отзывом лицензии на осуществление банковских операций.
В рубрике «Некредитные финансовые организации» опубликованы приказы Банка России:
от 16.12.2021 № ОД-2469 о назначении временной администрации Общества с ограниченной ответственностью «КьюБиЭф Управление Активами»;
от 16.12.2021 № ОД-2470 о продлении срока деятельности временной администрации профессионального участника рынка ценных бумаг Общества с ограниченной ответственностью Инвестиционной Компании «КьюБиЭф».
В номере представлены сводные данные по секторам финансового рынка, а также информационные сообщения.
В рубрике «Официальные документы» опубликованы:
Указание Банка России от 18.08.2021 № 5888-У «О внесении изменений в Положение Банка России от 24 февраля 2016 года № 534-П «О допуске ценных бумаг к организованным торгам» (вступает в силу по истечении 10 дней после дня его официального опубликования, за исключением положений, для которых установлен иной срок вступления в силу; официально опубликовано на сайте Банка России 14.12.2021);
Указание Банка России от 02.11.2021 № 5985-У «О внесении изменений в Положение Банка России от 13 ноября 2015 года № 503-П «О порядке открытия и ведения депозитариями счетов депо и иных счетов» (вступает в силу с 1 октября 2022 года; официально опубликовано на сайте Банка России 14.12.2021);
информационное письмо Банка России от 16.12.2021 № ИН-06-28/96 «О рекомендациях по учету советом директоров публичного акционерного общества ESG-факторов, а также вопросов устойчивого развития»;
информационное письмо Банка России от 20.12.2021 № ИН-06-59/99 «О недопустимости недобросовестных практик в деятельности кредитных организаций при определении категорий потребительских кредитов (займов)»;
отчет по результатам ежегодного мониторинга значений страховых тарифов, применяемых при обязательном страховании гражданской ответственности перевозчика за причинение вреда жизни, здоровью, имуществу пассажиров, и их обоснованности, а также воздействию данного вида страхования на развитие субъектов предпринимательской деятельности в сфере транспорта за период с 2013 по 2020 год.

При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=22122021_150000PR2021-12-22T14_48_50.htm
104;22 декабря 2021 года;Новость;Советам директоров публичных компаний рекомендовано учитывать ESG-факторы при выработке стратегии;"Совету директоров предлагается оценить воздействие ESG-факторов на компанию с точки зрения рисков и новых возможностей, определить цели и задачи в области устойчивого развития, а также установить понятные критерии оценки их достижения.
В настоящее время происходит процесс глобального перераспределения потоков капитала в пользу рынков, обеспечивающих продвижение целей устойчивого развития. Происходящая трансформация — это не только вызов, на который должна реагировать компания, но и спектр новых возможностей, которые перед ней открываются. Интеграция учета ESG-факторов и вопросов устойчивого развития в стратегию, систему корпоративного управления играет важную роль в создании долгосрочной стоимости компании. Поэтому важно, чтобы совет директоров рассматривал эту тему под разными углами при стратегическом планировании.
Банк России рекомендует организовать анализ системы корпоративного управления, бизнес-процессов с позиции надлежащего учета ESG-факторов и вопросов устойчивого развития. Это поможет соотнести текущее положение дел компании по отношению к целевой модели. При проведении такой оценки регулятор советует проконсультироваться не только с акционерами, но и с более широким кругом заинтересованных лиц для получения полного и всестороннего видения ситуации, прогнозирования возможных рисков в экологической и социальной сферах, а также рисков, связанных с корпоративным управлением.
Рекомендации подготовлены в развитие положений Кодекса корпоративного управления о роли и ключевых функциях совета директоров. Именно система и процессы корпоративного управления определяют эффективность социальной и экологической политик и в конечном счете экономических результатов деятельности компании.";https://www.cbr.ru/press/event/?id=12558
105;22 декабря 2021 года;Новость;Банк России начнет выдавать квалифицированные сертификаты ключей проверки электронной подписи;"Участники финансового рынка должны будут получать квалифицированные сертификаты в удостоверяющем центре Банка России с января 2022 года согласно закону «Об электронной подписи».
Информация о том, каким образом и где получить такой сертификат, размещена на тематической странице сайта Банка России.
При этом квалифицированные сертификаты, полученные в удостоверяющих центрах, аккредитованных после 1 июля 2020 года, могут использоваться в 2022 году до конца срока действия ключей электронной подписи.";https://www.cbr.ru/press/event/?id=12557
106;22 декабря 2021 года;Пресс-релиз;Результаты мониторинга максимальных процентных ставок кредитных организаций;"Результаты мониторинга в декабре 2021 года максимальных процентных ставок по вкладам1 в российских рублях десяти кредитных организаций2, привлекающих наибольший объём депозитов физических лиц:
I декада декабря — 7,38%;
II декада декабря — 7,40%.
Сведения о динамике результатов мониторинга представлены на официальном сайте Банка России.
1 При определении максимальной процентной ставки по каждой кредитной организации:
— учитываются максимальные ставки по вкладам, доступным любому клиенту (в том числе потенциальному) без ограничений и предварительных условий. Вклады для выделенных категорий клиентов (пенсионеры, дети) и целей (на социальные и гуманитарные цели и т.п.) не рассматриваются;
— не учитываются ставки с капитализацией процентов по вкладу;
— не учитываются ставки, действующие при соблюдении определенных условий (регулярный оборот по банковской карте, постоянный неснижаемый остаток на банковской карте и т.п.);
— не рассматриваются комбинированные депозитные продукты, т.е. вклады с дополнительными условиями. Такими дополнительными условиями начисления повышенной процентной ставки могут быть, например, приобретение инвестиционных паев на определенную сумму, открытие инвестиционного счета, оформление программы инвестиционного или накопительного страхования жизни, подключение дополнительного пакета услуг и т.п.;
— не рассматриваются вклады, срок которых разделен на периоды с различными ставками.
Индикатор средней максимальной процентной ставки рассчитывается как средняя арифметическая максимальных процентных ставок 10 кредитных организаций.
2 ПАО СБЕРБАНК (1481) — www.sberbank.ru, Банк ВТБ (ПАО) (1000) — www.vtb.ru, БАНК ГПБ (АО) (354) — www.gazprombank.ru, АО «АЛЬФА-БАНК» (1326) — alfabank.ru, АО «РОССЕЛЬХОЗБАНК» (3349) — www.rshb.ru, ПАО БАНК «ФК ОТКРЫТИЕ» (2209) — www.open.ru, АО «РАЙФФАЙЗЕНБАНК» (3292) — www.raiffeisen.ru, «ТИНЬКОФФ БАНК» (2673) — www.tinkoff.ru, ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК» (1978) — mkb.ru, ПАО «СОВКОМБАНК» (963) — sovcombank.ru. Мониторинг проведен Департаментом банковского регулирования и аналитики Банка России с использованием информации, представленной на указанных веб-сайтах. Публикуемый показатель является индикативным.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=22122021_185541IK21122021_185742.htm
107;20 декабря 2021 года;Новость;В ноябре произошел значительный приток средств организаций в банки;"В розничном кредитовании в ноябре, по предварительным данным, по-прежнему активно росла ипотека — на 2,3% с учетом секьюритизации. Темп роста потребительского кредитования (+1,6%) уже третий месяц держится на более умеренном уровне в сравнении с летними пиковыми значениями, в том числе благодаря введенным ранее макропруденциальным мерам.
Корпоративное кредитование замедлилось почти в два раза по сравнению с прошлыми месяцами (+0,7%; в сентябре — октябре: +1,6%), что связано в том числе с погашением ряда крупных краткосрочных кредитов.
Приток средств организаций (+4,3%) был максимальным за последние шесть лет, в значительной степени благодаря росту государственных расходов. Средства населения, напротив, немного уменьшились (-0,1%), при этом снижение было по текущим счетам, в то время как срочные вклады показали умеренный рост, что характерно для последних месяцев ввиду роста ставок.
В ноябре чистая прибыль сектора сократилась на треть, до 151 млрд рублей (доходность на капитал — 15,5% в годовом выражении), в том числе из-за отрицательной валютной переоценки.
Более подробные сведения представлены в информационно-аналитическом материале «О развитии банковского сектора Российской Федерации в ноябре 2021 года».";https://www.cbr.ru/press/event/?id=12553
108;20 декабря 2021 года;Новость;В октябре продолжился рост объема выданных кредитов МСП;"Объем предоставленных субъектам малого и среднего предпринимательства (МСП) кредитов в октябре 2021 года увеличился по сравнению с сентябрем на 3,7% и составил 976,4 млрд рублей. Количество выданных МСП кредитов в октябре выросло на 5,1% по сравнению с сентябрем и составило 183,3 тысячи.
Портфель кредитов МСП на 1 ноября 2021 года составил 6,9 трлн рублей, годовой темп прироста вырос до 24,2%. Средневзвешенная процентная ставка по кредитам сроком до 1 года в рублях в октябре 2021 года увеличилась до 9,46% годовых, по долгосрочным — до 9,51% годовых.
Более подробно читайте в статистическом бюллетене «Кредитование субъектов малого и среднего предпринимательства».";https://www.cbr.ru/press/event/?id=12554
109;20 декабря 2021 года;Новость;POS-кредит недопустимо подменять кредитной картой: разъяснения регулятора;"Полная стоимость кредита, который оформляется для покупки товара в магазине, должна соответствовать ограничениям, установленным Банком России. Подмена вида кредита для завышения процентной ставки недопустима — об этом Банк России проинформировал все банки.
Регулятор выявил, что некоторые банки обходят ограничения и оформляют потребителям вместо POS-кредита кредитную карту со значительно более высокой ставкой. При этом размер кредитного лимита по карте равен стоимости товара, а денег на руки покупатель не получает — они сразу перечисляются продавцу.
Банк России считает, что такие практики нарушают права и интересы потребителей.";https://www.cbr.ru/press/event/?id=12549
110;20 декабря 2021 года;Интервью;Интервью Вадима Уварова агентству ТАСС;"Нужно минимизировать ущерб клиентов банков из-за злоумышленников
На фоне роста активности кибермошенников Банк России предложил усовершенствовать механизм возврата похищенных преступниками средств. Процесс будет упрощен, а суммы возврата банками средств, похищенных мошенниками у граждан, должны увеличиться. О мерах регулятора по защите интересов вкладчиков и кредиторов в интервью ТАСС рассказал директор департамента информационной безопасности Банка России Вадим Уваров.
— Вадим Александрович, с чем связана необходимость внесения таких поправок и что планируете изменить в существующем механизме возврата похищенных средств?
— Проблема мошенничества очень актуальна, злоумышленники используют все более изощренные схемы и сценарии для кражи денег у граждан, ущерб от их действий растет. В среднем в квартал мошенники крадут около 3 млрд рублей. А по нашим предварительным оценкам, совокупный размер подобных краж за весь 2021 год будет больше, чем в прошлом году, когда мошенники похитили примерно 9 млрд рублей. Для справки: средний чек кражи за 2020 год, по данным Банка России, составил чуть больше 11 тыс. рублей. Решение проблемы кибермошенничества — один из наших приоритетов. Для этого мы предлагаем ряд мер, направленных на защиту интересов граждан. Первое — изменить механизм возврата похищенных средств. Второе — усовершенствовать меры противодействия мошенническим переводам.
— Можете подробней рассказать о мерах?
— Что касается мер противодействия злоумышленникам, то предполагается, что не только банк плательщика, как это происходит сейчас, но и банк получателя платежа будет проверять операцию на признаки мошенничества. Если говорить образно, то было одно плечо, а станет два. Мы ведем базу о случаях и попытках осуществления переводов денежных средств без согласия клиента и предоставляем кредитным организациям данные из этой базы. Банк получателя платежа сможет ограничивать дистанционный доступ к счету, если информация о таком счете есть в этой базе. 
Отмечу, что доступ к счету получателя будет ограничиваться с соблюдением гражданских прав его владельца. То есть он сможет распорядиться деньгами, но для этого нужно будет прийти в офис банка с паспортом. Однако зачастую за счетом получателя, на который в результате мошеннической операции поступают деньги, стоят дропперы — лица, использующие чужие счета для вывода и снятия похищенных денег. Очевидно, что обращаться в банк по счету другого лица, карту которого они эксплуатируют в противоправных целях, они не станут.
А если говорить о мерах по усовершенствованию возврата, то сейчас обсуждается возврат денежных средств в случае, если банк плательщика не учел нашу информацию в своих бизнес-процессах.
— Все же деньги будут возвращаться в пределах какой-то ограниченной суммы или в объеме суммы, ушедшей со счета жертвы мошенников?
— По действующему законодательству клиент банка вправе рассчитывать на возмещение денег в полном размере, если он не нарушил условия договора — не передал злоумышленникам банковские сведения (СМС-код, номер платежной карты и др.). Одновременно мы видим, что широкое распространение получает мошенничество, преимущественно телефонное, когда граждане добровольно раскрывают банковские сведения злоумышленникам. И в этой ситуации, если человек нарушил условия договора и предоставил информацию о своих персональных данных, ПИН-коде, номере карты или счета, то он этого права лишается. Это негативно влияет на доверие потребителей к дистанционным платежным сервисам.
Мы проанализировали ситуацию и предлагаем рассмотреть возможность возврата похищенных средств гражданам, даже если мошенничество произошло с использованием методов социальной инженерии. Обсуждается возможность безусловного возврата всей похищенной суммы, если банк не учел в своих бизнес-процессах информацию, полученную от нас и содержащуюся в базе о случаях и попытках осуществления переводов денежных средств без согласия клиента.
— Когда это может быть внедрено и какая нормативно-правовая база для этого нужна?
— Для практической реализации наших мер потребуется внесение изменений в отдельные статьи закона «О национальной платежной системе» (ст. 8 и 9). Мы рассчитываем на скорейшее принятие поправок, чтобы минимизировать ущерб клиентов финансовых организаций от действий злоумышленников.
— Какие ведомства отрасли могут быть вовлечены во всю эту работу?
— Нововведения затронут банковское сообщество, поэтому основной упор делается на обсуждение мер с участниками рынка. Мы также запросим мнение представителей федеральных органов исполнительной власти и других заинтересованных сторон, чтобы получить их экспертную оценку. В целом мы открыты для диалога по этой теме. 
— Как рынок отреагировал на предлагаемые регулятором изменения в ходе первого раунда консультаций и какие предложения со стороны банковского сообщества ЦБ планирует учесть в готовящейся сейчас редакции законопроекта?
— По итогам первого этапа обсуждений с кредитными организациями мы получили значительное количество предложений, вопросов и мнений, над которыми сейчас работаем. Для нас было вполне ожидаемо, что рынок активно отреагирует на наши инициативы.
Здесь еще раз хочу обратить внимание, что мы исходим прежде всего из защиты прав и законных интересов граждан. Я думаю, что это не последний этап обсуждений, и мы благодарны рынку за обратную связь.
— Вы отметили, что ЦБ намерен существенно увеличить долю возвращенных средств, похищенных с применением методов социальной инженерии. Получается, что потребитель может перестать быть бдительным, ведь, что бы он ни сделал, он всегда будет получать свои деньги?
— Наши инициативы только обсуждаются, и сейчас сложно точно сказать, в каком виде будут они приняты. В любом случае это не панацея от мошенничества, и гражданам, безусловно, нужно быть бдительными и осторожными. Мошенники постоянно придумывают новые способы хищений, поэтому надо всегда внимательно относиться к своим личным и финансовым данным.
— Будут ли предусмотрены какие-то меры, которые позволят вернуть деньги, ушедшие на счета мошенников в иностранные банки за пределы РФ?
— Мошенничество в основном происходит, когда вся цепочка от перевода до снятия похищенных средств замкнута на банках на территории России. Трансграничные мошеннические операции не так широко распространены. Тем не менее, если банк допустил такую операцию, то возвращать он их должен из собственных средств. Дальнейшая работа идет в рамках претензионный работы платежной системы, которая носит трансграничный характер. Если такая операция попадает под правила международной платежной системы, то банк сможет компенсировать свои убытки.
— Появится ли какая-то дополнительная нагрузка на банки и что выиграют граждане от нововведений?
— Банки в той или иной степени заинтересованы в инициативах, способствующих решению проблемы с мошенничеством, так как от нее страдают и их клиенты тоже. Предлагаемые меры, по нашему мнению, не повлекут существенной нагрузки на кредитные организации, зато серьезно усложнят жизнь злоумышленникам, которые наживаются на наших гражданах. Решение проблемы мошенничества позволит укрепить доверие потребителей к финансовой системе.
— И последний вопрос, который не могу не задать. Всю прошлую неделю обсуждалась хакерская атака на один из российских банков. Что в итоге произошло? Высказывались версии чуть ли не о взломе системы Банка России.
— Никакого взлома платежной системы Банка России не было. Инцидент, о котором вы говорите, почти годичной давности, он произошел в феврале 2021 года. Тогда ФинЦЕРТ выявил подозрительную активность по платежам одного из банков в платежной системе Банка России, и наша дежурная служба сразу же связалась с этим банком, остановила платежи и далее совместно с ним предпринимала усилия для локализации инцидента. Выяснилось, что злоумышленники атаковали кредитную организацию, получив доступ к ее компьютерной сети, и смогли сформировать во внутренней банковской системе фиктивные платежные поручения.
Оперативное выявление происшествия ФинЦЕРТом позволило минимизировать потери банка. Более того, большую часть денежных средств удалось заблокировать и создать условия для возврата. По итогам разбора инцидента мы выпустили для банков информационный бюллетень. Кроме того, сценарий, составленный на основе этого события, был использован в киберучениях.
Анна Афонина
ТАСС, 20.12.2021";https://www.cbr.ru/press/event/?id=12548
