0;1;2;3;4;5
901;11 марта 2021 года;Новость;Банковский сектор в феврале вернулся к профициту ликвидности;"В феврале банковский сектор вернулся к профициту ликвидности в результате притока средств по операциям Федерального казначейства и сезонного увеличения бюджетных расходов.
Прогноз профицита ликвидности на конец года был повышен на 0,1 трлн рублей, до 0,8–1,4 трлн рублей. Пересмотр прогноза связан с увеличением ожидаемого объема размещения временно свободных бюджетных средств в банках и снижением прогноза возврата наличных денег. Более подробно читайте в очередном выпуске комментария «Ликвидность банковского сектора и финансовые рынки».";https://www.cbr.ru/press/event/?id=9650
902;11 марта 2021 года;Новость;Региональная экономика: восстановление экономической активности;"В январе—феврале 2021 года экономическая активность в российских регионах продолжала восстанавливаться. Около половины предприятий — участников мониторинга сообщили об увеличении производства до уровня, предшествовавшего пандемии.
В феврале продолжилось повышение годовой инфляции, на что влияли дальнейшее расширение потребительского спроса наряду с сохраняющимся давлением со стороны издержек. Эти и другие тенденции подробно рассматриваются в очередном выпуске аналитического материала «Региональная экономика: комментарии ГУ Банка России».
Поддержку экономике оказывало наращивание производства в обрабатывающей промышленности. На фоне благоприятной мировой конъюнктуры возросла добыча угля. Последовательное ослабление внутренних ограничений способствовало восстановлению розничной торговли и сферы услуг. В условиях преимущественно закрытых границ существенно увеличился внутренний туризм. Во многих регионах ускорился рост кредитования бизнеса.
При этом медленное восстановление доходов населения ограничивало рост потребительского спроса. Предприятия ожидают дальнейшего увеличения спроса, но отмечают возросшее влияние издержек на цены. Перенос издержек стал одним из факторов повышения инфляции. На отдельных продовольственных рынках инфляция сдерживалась введением предельных цен на сахар и подсолнечное масло, экспортной квоты и пошлины на пшеницу, а также договоренностями между производителями по ограничению роста цен на яйца и мясо птицы.
Специальные темы выпуска — влияние регулятивных мер на цены продовольствия и состояние региональных бюджетов.";https://www.cbr.ru/press/event/?id=9649
903;11 марта 2021 года;Пресс-релиз;Вышел очередной номер «Вестника Банка России»;"Вышел «Вестник Банка России» № 13 (2253) от 11 марта 2021 года.
В рубрике «Кредитные организации» размещены перечни кредитных организаций, соответствующих требованиям постановлений Правительства Российской Федерации по состоянию на 1 февраля 2021 года.
Представлены сообщения АСВ об исключении ОАО «Международный торгово‑промышленный банк» и ООО «Русфинанс Банк» из реестра банков — участников системы обязательного страхования вкладов.
В рубрике «Некредитные финансовые организации» опубликованы приказы Банка России:
от 04.03.2021 № ОД-318 о внесении изменения в пункт 1 приказа Банка России от 26 февраля 2021 года № ОД‑284;
от 05.03.2021 № ОД-324 о внесении изменений в приложение к приказу Банка России от 30 ноября 2020 года № ОД‑1974.
В рубрике «Официальные документы» опубликованы:
Указание Банка России от 25.12.2020 № 5679‑У «О присоединении к экспериментальному правовому режиму в сфере цифровых инноваций на финансовом рынке, а также о приостановлении или прекращении статуса субъекта экспериментального правового режима в сфере цифровых инноваций на финансовом рынке» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 05.03.2021);
Изменения, вносимые в Положение о Комитете финансового надзора Банка России, от 09.03.2021 № КФН/И‑2021 (вступают в силу со дня официального опубликования; официально опубликованы на сайте Банка России 10.03.2021).

При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=11032021_111000vbr.htm
904;10 марта 2021 года;Новость;Восстановление экономики продолжается;"В начале 2021 года российская экономика продолжила восстановление по мере улучшения эпидемической ситуации при сохраняющейся поддержке со стороны мягкой денежно-кредитной политики и бюджета. Об этом говорится в очередном выпуске макроэкономического бюллетеня «О чем говорят тренды», подготовленном Департаментом исследований и прогнозирования Банка России.
Отраслевая неоднородность остается высокой: выпуск продукции в части промышленных секторов уже вернулся на докоронавирусный уровень или превысил его, однако во многих отраслях он еще находится существенно ниже этой величины.
Сдерживающее влияние на инфляцию со стороны спроса постепенно уменьшается, а в некоторых сегментах увеличение спроса приводит к ускорению роста цен. При этом во многих странах, включая Россию, действие проинфляционных факторов на стороне предложения оказалось более устойчивым и длительным, чем ожидалось ранее. В совокупности это привело к сохранению роста потребительских цен в начале года на повышенном уровне. Годовая инфляция приблизилась к своему локальному пику, и к концу апреля ожидается ее снижение из-за эффекта низкой базы. 
Выводы и рекомендации, содержащиеся в бюллетене, могут не совпадать с официальной позицией Банка России.";https://www.cbr.ru/press/event/?id=9647
905;10 марта 2021 года;Пресс-релиз;Банк России впервые выдал лицензию на осуществление депозитарной деятельности организации, имеющей лицензию на ведение реестра владельцев ценных бумаг;"Банк России 10 марта 2021 года впервые за историю финансового рынка выдал лицензию профессионального участника рынка ценных бумаг на осуществление депозитарной деятельности организации, имеющей лицензию на осуществление деятельности по ведению реестра владельцев ценных бумаг (далее — регистратор), Акционерному обществу «Регистратор КРЦ» (АО «КРЦ»).
Банком России была проанализирована сфера оказания перечня услуг, предоставляемых сегментом учетной инфраструктуры. Учитывая потребности финансового рынка, были внесены соответствующие изменения в законодательство о рынке ценных бумаг. Речь идет об изменениях1, вступивших в силу с 20.07.2020, в результате которых у регистратора появилась возможность расширить перечень предоставляемых услуг.
Также необходимо отметить, что действующий участник для выдачи лицензии представляет в Банк России сокращенный пакет документов2.
1 В соответствии с Федеральным законом от 20.07.2020 № 212-ФЗ «О внесении изменений в отдельные законодательные акты Российской Федерации по вопросам совершения финансовых сделок с использованием финансовой платформы».
2 В том числе с учетом изменений, внесенных в Инструкцию Банка России от 17.10.2018 № 192-И «О порядке лицензирования Банком России видов профессиональной деятельности на рынке ценных бумаг, указанных в статьях 3–5, 7 и 8 Федерального закона от 22 апреля 1996 года № 39-ФЗ „О рынке ценных бумаг“, и порядке ведения реестра профессиональных участников рынка ценных бумаг» и вступивших в силу в конце 2020 года.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=10032021_145800pr.htm
906;10 марта 2021 года;Интервью;Интервью Алексея Заботкина агентству «Блумберг»;"О ДКП в 21 году, инфляции, траектории ставки
Заместитель Председателя Банка России Алексей Заботкин рассказал в интервью о перспективах инфляции и денежно-кредитной политике в 2021 году.
Об инфляции
«Прогноз по инфляции на этот год повышен до 3,7-4,2%. Пересмотр отражает более высокую траекторию, и, соответственно, большую инерцию инфляционных ожиданий, которая в результате этого возникает. Данные за февраль дополнительно это подтверждают. Более того, они повышают вероятность, что инфляция будет двигаться ближе к верхней границе этого прогнозного диапазона. Мы это будем учитывать при определении сроков и темпов возвращения к нейтральной ДКП».
О нормализации инфляционных ожиданий
«У нас есть данные за предыдущие годы, когда успешно реализовывалась политика таргетирования инфляции. В это время инфляционные ожидания, измеряемые инФОМ, колебались в диапазоне 8-10,5%. Сейчас был вылет к 11,5% в декабре. Только значимое движение к нижней части исторического диапазона будет рассматриваться как нормализация инфляционных ожиданий».
О денежно-кредитной политике в 2021 году
«Наша коммуникация призвана транслировать ровно то, что в ней сказано дословно: в среднем в течение 2021 года денежно-кредитная политика будет мягкая, будет способствовать восстановительному росту экономики и возвращению инфляции к цели. ‘В среднем’ — это важная часть этой фразы».
«На мартовском заседании совет директоров продолжит оценивать сроки и темпы возвращения к нейтральной денежно-кредитной политике».
«В апреле поступит большой объем новых данных, на основе которых будет проведено дополнительное уточнение прогнозов. Мы понимаем, что февральский прогноз построен на нашем собственном дооценивании квартальной динамики ВВП в 2018-м, 2019-м и 2020-м годах на основе годовой статистики. Мы понимаем, что это увеличивает степень погрешности в расчетах в части этих исторических данных. И в целом интервал между советами директоров действительно небольшой (в марте по сравнению с февралём)».
О публикации траектории ставки
«У нас сейчас в таблице прогноза все переменные, кроме инфляции на среднесрочном горизонте, представлены в виде диапазонов. Соответственно, эта таблица будет дополнена ещё одной строчкой — прогнозом ключевой ставки. Будут некоторые изменения и в части графически представленных данных. Диапазон прогноза зависит от уровня неопределённости».
О шаге ставки в 25 базисных пунктов
«Как любой центральный банк, Банк России предпочитает при развитии ситуации в соответствии с базовым прогнозом изменять ключевую ставку постепенно. С одной стороны, это дает возможность банковской системе и экономическим агентам подстроиться к изменению стоимости коротких денег, с другой — позволяет оценить последствия уже принятых решений. Для изменений большим шагом обычно требуется существенный пересмотр прогноза».
Об отличии опорных и неопорных заседаний
«С 2017 года было достаточно неопорных заседаний, когда мы меняли ставку. С точки зрения принятия решений по ставке все заседания равнозначны».
О влиянии ставок в США на ДКП России
«Ставка 1,6% по десятилетним казначейским облигациям США — это низкая ставка и весьма стимулирующая политика. На текущий момент коммуникация соответствующих центральных банков предусматривает продолжение мягкой денежно-кредитной политики. Если эта риторика как-то изменится, то, наверное, это будет иметь более значимый эффект на условия проведения ДКП в развивающихся странах, в том числе и у нас».
О понижении ставки
Такой сценарий возможен, «если всё-таки реализуются риски, связанные с затяжным сохранением большого отрицательного разрыва выпуска, который будет создавать устойчивое дезинфляционное давление».
«Исходя из событий последних шести месяцев вероятность этого сценария заметно снизилась, при том что она и до этого была невысокой».
Автор: Андрей Бирюков
Агентство «Блумберг», 10.03.2021";https://www.cbr.ru/press/event/?id=9645
907;9 марта 2021 года;Новость;Ситуация на российском рынке в феврале оставалась устойчивой;"В феврале 2021 года рост доходностей на рынке ОФЗ был близок к среднему значению стран с формирующимися рынками, несмотря на продажи российских активов нерезидентами.
Факторами устойчивости рынка остаются плавное снижение доли вложений нерезидентов, высокий потенциал спроса локальных участников, а также низкий уровень суверенного риска. Более подробно читайте в очередном выпуске «Обзора рисков финансовых рынков».";https://www.cbr.ru/press/event/?id=9643
908;9 марта 2021 года;Пресс-релиз;Банк России выпускает в обращение памятные монеты из драгоценных металлов;"Банк России 10 марта 2021 года выпускает в обращение памятные монеты «800-летие со дня рождения князя Александра Невского» серии «Исторические события»:
— серебряную номиналом 3 рубля,
— золотую номиналом 100 рублей.
Серебряная монета номиналом 3 рубля (масса драгоценного металла в чистоте — 31,1 г, проба сплава — 925) имеет форму круга диаметром 39,0 мм. Золотая монета номиналом 100 рублей (масса драгоценного металла в чистоте — 15,55 г, проба — 999) имеет форму круга диаметром 30,0 мм.
С лицевой и оборотной сторон монет по окружности имеется выступающий кант.
На лицевой стороне монет расположено рельефное изображение Государственного герба Российской Федерации, имеются надписи: «РОССИЙСКАЯ ФЕДЕРАЦИЯ», «БАНК РОССИИ», номинал монет: «3 РУБЛЯ», «100 РУБЛЕЙ», дата: «2021 г.», обозначение металла по Периодической системе элементов Д.И. Менделеева, проба сплава (проба), товарный знак Санкт-Петербургского монетного двора и масса драгоценного металла в чистоте.
На оборотной стороне серебряной монеты (каталожный № 5111-0441) расположено рельефное изображение князя Александра Невского в доспехах верхом на коне под развевающимся знаменем на фоне выполненных в технике лазерного матирования изображений: слева — православного храма, справа — вооруженного войска; внизу по окружности имеется надпись: «АЛЕКСАНДР НЕВСКИЙ».
Боковая поверхность монеты рифленая.
Монета изготовлена качеством «пруф».
Тираж монеты — 3,0 тыс. штук.
На оборотной стороне золотой монеты (каталожный № 5217-0047) расположено рельефное изображение монумента «Ледовое побоище» на фоне выполненной в технике лазерного матирования панорамы средневекового Пскова; внизу по окружности имеется надпись: «АЛЕКСАНДР НЕВСКИЙ».
Боковая поверхность монеты рифленая.
Монета изготовлена качеством «пруф».
Тираж монеты — 1,0 тыс. штук.
Выпускаемые монеты являются законным средством наличного платежа на территории Российской Федерации и обязательны к приему по номиналу во все виды платежей без всяких ограничений.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=09032021_154003coins.htm
909;5 марта 2021 года;Пресс-релиз;На сайте Банка России пройдут технические работы;"6, 7 и 8 марта 2021 года с 10:00 до 19:00 по московскому времени возможны кратковременные замедления в работе официального сайта Банка России, связанные с проведением технических работ.
Приносим извинения за возможные неудобства.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=05032021_183000PP05032021_165445.htm
910;5 марта 2021 года;Интервью;Интервью Виктории Степаненко «Коммерсанту»;"«Мир прощупывает возможности и присматривается к теме ESG»
О внедрении финансовым рынком принципов ESG, о действиях регулятора по развитию этого сегмента рассказала «Ъ» заместитель директора департамента корпоративных отношений ЦБ Виктория Степаненко.
— Тема ESG обсуждается на протяжении последних лет. Почему именно сейчас Банк России стал уделять ей такое пристальное внимание?
— Действительно, тема ESG не нова. Парижское соглашение по климату, которое заложило идеологическую и правовую основу для нового глобального перераспределения потоков капитала в пользу рынков, отвечающих потребностям нашего времени, но без ущерба для будущих поколений, было подписано Россией в 2016 году. Банк России начал изучать тему еще в 2018–2019 годах. Этому в немалой степени способствовали внешние вызовы. Многие государства, такие как США, Китай, страны Евросоюза, объявили о своей приверженности целям устойчивого развития и выбрали путь «углеродной нейтральности». Именно такие заявления и послужили в определенном смысле катализатором пересмотра отношения к теме рисков, связанных с изменениями климата и к ESG в целом не как к модному направлению, а как к фактору, который способен коренным образом изменить мировоззрение и стратегии многих наших компаний как финансового, так и нефинансового секторов. В этих условиях государство и его институты не могут стоять в стороне.
В итоге было сформировано собственное отношение к целям устойчивого развития и понимание их влияния на финансовый и публичный сектор. В ЦБ создана рабочая группа по финансированию устойчивого развития, которая будет определять стратегическую повестку и контролировать ее реализацию. Основная работа ведется на площадках специально созданных подгрупп при участии представителей финансового рынка, инвесторов, публичных компаний и других заинтересованных лиц.
— Какие планы у Банка России по реализации данной повестки? Что уже сделано?
— Для себя мы определили, что должны дать возможность людям и бизнесу поучаствовать в определении будущего планеты через создание необходимой инфраструктуры и зеленых финансовых инструментов — зеленой ипотеки, зеленых облигаций, зеленых кредитов.
Мы также видим свою задачу в том, чтобы помочь финансовым организациям и публичным компаниям адаптироваться к новым вызовам и условиям. Как финансовый мегарегулятор, мы должны уделять пристальное внимание учету ESG-рисков, поскольку от этого зависит финансовая устойчивость компаний. Те, кто не сможет этого сделать, будут нести повышенные риски для финансового сектора в целом и для своей компании в частности. Поэтому здесь необходимо взаимодействовать с советами директоров компаний, их акционерами и инвесторами. Уже сегодня идет активный процесс по учету целей устойчивого развития в стратегическом планировании, в советы директоров компаний вводятся профильные специалисты.
Банк России также опубликовал рекомендации по реализации принципов ответственного инвестирования. Они адресованы институциональным инвесторам и призваны дать им ориентиры, как осуществлять функции собственника компании—объекта инвестиций, принимая во внимание интересы всех стейкхолдеров, а также учитывать ESG-факторы при выборе и управлении инвестициями. Утверждены новые стандарты эмиссии ценных бумаг, которые позволяют выпускать зеленые и социальные облигации. В октябре текущего года вступит в силу положение Банка России о раскрытии информации, где предусматриваются дополнительные сведения, раскрываемые эмитентами зеленых и социальных облигаций по каждому проекту в проспекте ценных бумаг. Таким образом, создана регуляторная среда для выпуска и обращения в России зеленых и социальных облигаций.
— Какие лучшие практики в мире Банк России намерен использовать в своей стратегии?
— Пока еще сложно говорить о лучших практиках. Мир, так же как и мы, прощупывает возможности, оценивает идеи и, если можно так сказать, присматривается к этой теме. Мы активно изучаем международный опыт по этому направлению в поисках эффективных и работающих практик. Но можно с уверенностью сказать, что большая роль уделяется вопросам раскрытия информации, отчетности и аудита, поскольку, только обладая всем спектром информации, можно принимать правильные и адекватные сложившимся обстоятельствам решения.
— Как финансовый рынок должен внедрять у себя принципы ESG? Какие задачи ставит перед собой Банк России как регулятор?
— Финансовый сектор должен в первую очередь уметь учитывать риски, связанные с переходом к целям устойчивого развития, и понимать, что повышенный риск связан прежде всего с игнорированием целей устойчивого развития в своей деятельности. Поэтому необходимо создавать системы по идентификации, оценке, мониторингу и стресс-тестированию ESG-рисков. Вторым шагом после формирования такого понимания у участников финансового рынка должно стать создание пула ESG-инструментов и инфраструктуры. При этом как единый регулятор финансового рынка Банк России должен учитывать риски переходного периода.
— Какими стимулами можно активизировать деятельность компаний и банков для следования ESG-принципам?
— Основная роль Банка России видится не в стимулировании, а в создании условий. Основными стимулами для компаний являются внешние и внутренние факторы. Сейчас глобальный тренд на декарбонизацию, повышение экологических стандартов производства, учет социальных факторов.
— В значительной степени принципы ESG в России связывают с зелеными технологиями — энергосбережение, снижение вредных выбросов и т. п. Между тем этот термин гораздо шире и затрагивает отношение социальной ответственности как перед клиентами, так и перед работниками, развитие корпоративных отношений. Что предполагается делать в этих направлениях?
— Да, действительно, говоря об ESG-повестке, многие концентрируются на вопросах экологии, E-компоненты. Это происходит ввиду того, что именно цели устойчивого развития по борьбе с изменением климата были положены в основу Парижского соглашения.
Вместе с тем Банк России как регулятор в области корпоративных отношений и защиты прав инвесторов видит в качестве своей важной задачи реализацию компонента G (governance). Он включает в себя в том числе стратегию, композицию совета директоров, вознаграждение его членов и топ-менеджмента, независимость членов совета директоров, соблюдение прав акционеров, структуру и качество работы совета директоров. С 2014 года мы рекомендуем публичными компаниями внедрять у себя кодекс корпоративного управления. В стадии разработки — рекомендации по раскрытию информации о соблюдении принципов кодекса корпоративного управления, управлению советом директоров ESG-рисками, практикам корпоративного управления в группе компаний.
Ксения Дементьева
Коммерсант";https://www.cbr.ru/press/event/?id=9640
