0;1;2;3;4;5
1;29.01.2010;Пресс-релиз;О размещении средств федерального бюджета на банковские депозиты;"Департамент внешних и общественных связей Банка России сообщает, что 2 февраля 2010 года состоится отбор заявок по размещению временно свободных денежных средств федерального бюджета Российской Федерации на счетах коммерческих банков со следующими параметрами:




Расписание отбора заявок кредитных организаций:




При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100129_154621fed_bud.htm
2;29.01.2010;Пресс-релиз;О проведении аукциона по предоставлению кредитов без обеспечения;"Департамент внешних и общественных связей Банка России сообщает, что 2 февраля 2010 года на Московской межбанковской валютной бирже будет проведен аукцион для кредитных организаций по предоставлению Банком России кредитов без обеспечения со следующими параметрами:





Максимальное количество конкурентных заявок от одной кредитной организации на каждый из аукционов: 3 (три) штуки.
Минимальный объем одной заявки: 1 000 000 (один миллион) рублей.

Регламент кредитного аукциона 2 февраля 2010 года:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100129_154621auction-kredi.htm
3;29.01.2010;Пресс-релиз;О предварительном графике проведения аукционов по предоставлению кредитов без обеспечения на февраль 2010 года;"Департамент внешних и общественных связей Банка России сообщает, что в феврале 2010 года на Московской межбанковской валютной бирже планируется проведение аукционов для кредитных организаций по предоставлению Банком России кредитов без обеспечения в соответствии со следующим графиком:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100129_154618auction-kredi.htm
4;29.01.2010;Пресс-релиз;Об условиях проведения Банком России 01.02.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 1 февраля 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100129_105415kredit-stavka.htm
5;29.01.2010;Пресс-релиз;Об условиях проведения Банком России 29.01.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 29 января 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100129_104722depozit-stavk.htm
6;29.01.2010;Пресс-релиз;Объем денежной базы в узком определении на 25.01.2010;"Департамент внешних и общественных связей Банка России сообщает, что объем денежной базы в узком определении на 25 января 2010 года составил 4 479,2 млрд. рублей против 4 482,5 млрд. рублей на 18 января 2010 года.
Денежная база в узком определении включает выпущенные в обращение Банком России наличные деньги (с учетом остатков средств в кассах кредитных организаций) и остатки на счетах обязательных резервов по привлеченным кредитными организациями средствам в национальной валюте, депонируемых в Банке России.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100129_095452baza.htm
7;28.01.2010;Пресс-релиз;О графике проведения аукционов прямого РЕПО на сроки 3, 6 и 12 месяцев на февраль 2010 года;"Департамент внешних и общественных связей Банка России сообщает, что в феврале 2010 года планируется проведение аукционов прямого РЕПО на сроки 3, 6 и 12 месяцев в соответствии со следующим графиком:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100128_124048auction-repo-.htm
8;28.01.2010;Пресс-релиз;Объем международных резервов на 22.01.2010;"Департамент внешних и общественных связей Банка России сообщает, что объем международных резервов Российской Федерации по состоянию на 22 января 2010 года составлял 435,6 млрд. долларов США, против 441,4 млрд. долларов США на 15 января 2010 года.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100128_110758zv.htm
9;28.01.2010;Пресс-релиз;Об условиях проведения Банком России 28.01.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 28 января 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:



При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100128_100726depozit-stavk.htm
10;28.01.2010;Пресс-релиз;Об условиях проведения Банком России 29.01.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 29 января 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 15:45
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 16:00
*по Московскому времени


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100128_100427kredit-stavka.htm
11;28.01.2010;Пресс-релиз;Об итогах проведения депозитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что 28 января 2010 года Центральный банк Российской Федерации в соответствии со ст. 46 Федерального закона от 10.07.2002 № 86-ФЗ «О Центральном банке Российской Федерации (Банке России)» и Положением Банка России от 05.11.2002 № 203-П «О порядке проведения Центральным банком Российской Федерации депозитных операций с кредитными организациями в валюте Российской Федерации» провел депозитные аукционы, в том числе с использованием системы «Рейтерс-Дилинг», Системы электронных торгов ЗАО ММВБ и путем оформления Договоров-Заявок, со сроком привлечения средств в депозит 4 недели (дата привлечения средств в депозит — 29 января 2010 года, дата возврата депозита и уплаты процентов — 26 февраля 2010 года) и 3 месяца (дата привлечения средств в депозит — 29 января 2010 года, дата возврата депозита и уплаты процентов — 30 апреля 2010 года).
В аукционе со сроком привлечения средств в депозит 4 недели приняли участие 94 банка-резидента из 50 регионов.
На аукцион банками были поданы заявки с предложением процентных ставок в диапазоне от 4,5 до 28 процентов годовых.
Центральным банком Российской Федерации установлена ставка отсечения в размере 5,01 процента годовых.
Средневзвешенная процентная ставка — 4,98 процента годовых.

Аукцион со сроком привлечения средств в депозит 3 месяца признан несостоявшимся в связи с отсутствием заявок кредитных организаций.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100128_145339da.htm
12;28.01.2010;Пресс-релиз;Итоги размещения выпуска ОФЗ с постоянным купонным доходом;"Департамент внешних и общественных связей Банка России сообщает, что аукцион по размещению выпуска облигаций федерального займа с постоянным купонным доходом № SU25073RMFS (выпуск — 27 января 2010 года, погашение — 01 августа 2012 года, срок обращения — 917 дней) состоялся 27 января 2010 года.
Количество организаций-дилеров, принявших участие в аукционе — 29.
Объем выпуска, объявленный Министерством финансов Российской Федерации, составил 45 000 000 000 руб. 00 коп. Была разрешена подача неконкурентных заявок в объеме не более 25,00% от общего объема заявок, поданных дилером.
На аукцион подавались заявки в диапазоне от 99,6600% до 80,0000% от номинала. Общий объем поданных конкурентных и неконкурентных заявок составил 27 629 551 000 руб. 00 коп. по номиналу.
Минимальная цена удовлетворенных конкурентных заявок в соответствии с решением Министерства финансов Российской Федерации составила 99,5077% от номинала. Конкурентные заявки удовлетворены на общий объем 1 210 000 000 руб. 00 коп. по номиналу (что составляет 4,45% от общего объема поданных конкурентных заявок).
Средневзвешенная цена всех удовлетворенных на аукционе заявок составила 99,5537% от номинала. По этой цене были удовлетворены неконкурентные заявки на общий номинальный объем 457 952 000 руб. 00 коп.
Доходность облигаций по итогам аукциона:




При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100128_121139itogi.htm
13;27.01.2010;Пресс-релиз;Перечень кредитных организаций, в которые назначены уполномоченные представители Банка России;"Департамент внешних и общественных связей Банка России сообщает, что уполномоченные представители Банка России, действующие в соответствии со статьей 76 Федерального закона «О Центральном банке Российской Федерации (Банке России)», назначены в 39 кредитных организаций.

Центральный федеральный округ


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100127_174001perechen.htm
14;27.01.2010;Пресс-релиз;"О выходе очередного номера ""Вестника Банка России""";"Департамент внешних и общественных связей сообщает, что 27 января 2010 года вышел «Вестник Банка России» № 4 (1173).
В номере напечатан аналитический материал «Состояние внутреннего финансового рынка в декабре 2009 года».
В рубрике «Наличное денежное обращение» представлены данные о поддельных денежных знаках, выявленных в банковской системе России в IV квартале 2009 года, и структура наличной денежной массы в обращении по состоянию на 1 января 2010 года.
В номере напечатаны следующие приказы Банка России: от 18.01.2010 № ОД-17 о возложении на государственную корпорацию «Агентство по страхованию вкладов» функций временной администрации АКБ «СОЮЗ» (ОАО) (г. Москва); от 21.01.2010 № ОД-21 об уточнении персонального состава временной администрации по управлению кредитной организацией ОАО КБ «ПРОМБАНК» (г. Москва); от 21.01.2010 № ОД-22 об уточнении персонального состава временной администрации по управлению кредитной организацией АБ «Сир» (ОАО) (г. Якутск); от 21.01.2010 № ОД-23 об уточнении персонального состава временной администрации по управлению кредитной организацией ЗАО «МЕГА БАНК» (г. Тюмень); от 21.01.2010 № ОД-24 об уточнении персонального состава временной администрации по управлению кредитной организацией ЗАО «МЕГА БАНК» (г. Тюмень).
Приведены еженедельные сводные данные по секторам финансового рынка, информационные и официальные сообщения Банка России, данные о средних процентных ставках кредитных организаций России по краткосрочным кредитам в долларах США.
В «Вестнике Банка России» № 4 опубликованы следующие официальные документы:
Указание Банка России от 14.12.2009 № 2361-У «Об открытии счетов Пенсионному фонду Российской Федерации и его отделениям в подразделениях Центрального банка Российской Федерации для учета распределения сумм страховых взносов на финансирование накопительной части трудовой пенсии, сумм дополнительных страховых взносов на накопительную часть трудовой пенсии и взносов работодателей в пользу застрахованных лиц» (вступает в силу по истечении 10 дней после дня его официального опубликования в «Вестнике Банка России»).
К 150-летию Банка России напечатан материал «Государственный банк в Царицыне (Сталинграде): от уездного отделения до областной конторы (1882–1942 годы)».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100127_161234vbr.htm
15;27.01.2010;Пресс-релиз;Об условиях проведения Банком России 27.01.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 27 января 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100127_100926depozit-stavk.htm
16;27.01.2010;Пресс-релиз;Об условиях проведения Банком России 28.01.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 28 января 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени

При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100127_100628kredit-stavka.htm
17;27.01.2010;Пресс-релиз;О проведении депозитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что Центральный банк Российской Федерации 28 января 2010 года (четверг) проведет депозитные аукционы с кредитными организациями — резидентами Российской Федерации.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100127_163538depozit.htm
18;26.01.2010;Пресс-релиз;О выпуске в обращение памятных монет из драгоценных металлов;"Департамент внешних и общественных связей Банка России сообщает, что 1 февраля 2010 года Банк России выпускает в обращение памятные монеты из драгоценных металлов:
— серебряную монету номиналом 25 рублей «Александро-Свирский монастырь (XV-XVII вв.), Ленинградская область» серии «Памятники архитектуры России»;
— золотую монету номиналом 200 рублей «Лыжные гонки» серии «Зимние виды спорта»;
— серебряную монету номиналом 3 рубля, серебряную монету номиналом 25 рублей, золотую монету номиналом 50 рублей и золотую монету номиналом 50000 рублей серии «150-летие Банка России».
Серебряная монета номиналом 25 рублей «Александро-Свирский монастырь (XV-XVII вв.), Ленинградская область» (масса драгоценного металла в чистоте 155,5 г, проба сплава 925, каталожный № 5115-0054) имеет форму круга диаметром 60,0 мм.
С лицевой и оборотной сторон монеты по окружности имеется выступающий кант.
На лицевой стороне монеты в круге, обрамленном бусовым ободком, расположено рельефное изображение эмблемы Банка России — двуглавого орла с опущенными крыльями, под ним надпись полукругом «БАНК РОССИИ», а также по окружности имеются надписи, разделенные точками: номинал монеты — «ДВАДЦАТЬ ПЯТЬ РУБЛЕЙ» и год чеканки — «2010 г.», между ними проставлены обозначение металла по Периодической системе элементов Д.И. Менделеева, проба сплава, товарный знак Московского монетного двора и масса драгоценного металла в чистоте.
На оборотной стороне монеты расположено рельефное изображение Александро-Свирского монастыря, внизу на фигурной виньетке имеется надпись в три строки «СВЯТО-ТРОИЦКИЙ АЛЕКСАНДРО-СВИРСКИЙ МОНАСТЫРЬ».

Боковая поверхность монеты рифленая.
Монета изготовлена качеством «пруф».
Тираж монеты до 2,0 тыс. штук.

Золотая монета номиналом 200 рублей «Лыжные гонки» (масса драгоценного металла в чистоте 31,1 г, проба сплава 999, каталожный № 5219-0018) имеет форму круга диаметром 33,0 мм.
С лицевой и оборотной сторон монеты по окружности имеется выступающий кант.
На лицевой стороне монеты в круге, обрамленном бусовым ободком, расположено рельефное изображение эмблемы Банка России — двуглавого орла с опущенными крыльями, под ним надпись полукругом «БАНК РОССИИ», а также по окружности имеются надписи, разделенные точками: номинал монеты — «ДВЕСТИ РУБЛЕЙ» и год чеканки — «2010 г.», между ними проставлены обозначение металла по Периодической системе элементов Д.И. Менделеева, проба, товарный знак Санкт-Петербургского монетного двора и масса драгоценного металла в чистоте.
На оборотной стороне монеты расположены стилизованные изображения двух лыжников.

Боковая поверхность монеты рифленая.
Монета изготовлена качеством «пруф».
Тираж монеты 0,5 тыс. штук.

Серебряная монета номиналом 3 рубля (масса драгоценного металла в чистоте 31,1 г, проба сплава 925, каталожный № 5111-0192), серебряная монета номиналом 25 рублей (масса драгоценного металла в чистоте 155,5 г, проба сплава 925, каталожный № 5115-0055), золотая монета номиналом 50 рублей (масса драгоценного металла в чистоте 7,78 г, проба 999, каталожный № 5216-0072) и золотая монета номиналом 50000 рублей (масса драгоценного металла в чистоте 5 кг, проба 999, каталожный № 5226-0001) серии «150-летие Банка России» имеют форму круга диаметром 39,0 мм, 60,0 мм, 22,6 мм, 130,0 мм соответственно.
С лицевой и оборотной сторон монет по окружности имеется выступающий кант.
На лицевой стороне монет номиналом 3, 25 и 50 рублей в круге, обрамленном бусовым ободком, расположено рельефное изображение эмблемы Банка России — двуглавого орла с опущенными крыльями, под ним надпись полукругом «БАНК РОССИИ», а также по окружности имеются надписи, разделенные точками: номинал монет — «ТРИ РУБЛЯ», «ДВАДЦАТЬ ПЯТЬ РУБЛЕЙ», «ПЯТЬДЕСЯТ РУБЛЕЙ» соответственно, и год чеканки — «2010 г.», между ними проставлены обозначение металла по Периодической системе элементов Д.И. Менделеева, проба сплава для монет номиналом 3 и 25 рублей, проба для монет номиналом 50 рублей, товарный знак Санкт-Петербургского монетного двора и масса драгоценного металла в чистоте.
На лицевой стороне золотой монеты номиналом 50000 рублей в круге, обрамленном стилизованным ободком, расположены рельефное изображение эмблемы Банка России — двуглавого орла с опущенными крыльями, под ним надпись полукругом — «БАНК РОССИИ», ниже — год чеканки — «2010 г.» и рельефные изображения государственных символов, использовавшихся в оформлении денежных знаков с момента учреждения Государственного банка — Государственных гербов Российской империи, эмблемы Временного правительства России, Государственных гербов РСФСР и СССР, имеются надписи: вверху по окружности — номинал монеты — «ПЯТЬДЕСЯТ ТЫСЯЧ РУБЛЕЙ», обозначение металла по Периодической системе элементов Д.И. Менделеева, проба, товарный знак Санкт-Петербургского монетного двора, масса драгоценного металла в чистоте и порядковой номер монеты с указанием знака «№».
На оборотной стороне монет расположены:
— серебряной монеты номиналом 3 рубля — рельефные изображения страницы Устава Государственного банка 1860 года, банкноты, монет и слитков драгоценных металлов, слева имеется надпись в четыре строки «150 ЛЕТ БАНКУ РОССИИ»;
— серебряной монеты номиналом 25 рублей — рельефное изображение фасада здания Банка России в г. Москве, имеются надписи: вверху по окружности «ОСНОВАН В 1860 ГОДУ», внизу в две строки — «БАНК РОССИИ»;
— золотой монеты номиналом 50 рублей — рельефное изображение профильного портрета императора Александра II, имеется надпись по окружности, отделенная от портрета бусовым ободком и разделенная звездочкой: «БАНК РОССИИ ОСНОВАН ПО УКАЗУ ИМПЕРАТОРА АЛЕКСАНДРА II В 1860 ГОДУ»;
— золотой монеты номиналом 50000 рублей — рельефные изображения в узорных медальонах портретов императора Александра II и первых руководителей Государственного банка - Управляющего Государственным банком в 1860-1866 годах А.Л. Штиглица и Управляющего Государственным банком в 1867-1881 годах Е.И. Ламанского, здания Центрального управления Государственного банка в Санкт-Петербурге (1860-1918), грифонов — фрагментов Банковского моста на канале Грибоедова в Санкт-Петербурге, внизу имеется надпись в три строки «БАНК РОССИИ ОСНОВАН В 1860 г.».

Боковая поверхность монет рифленая.
Монеты изготовлены:
качеством «пруф»:
— серебряная монета номиналом 3 рубля;
— серебряная монета номиналом 25 рублей;
— золотая монета номиналом 50 рублей;
качеством «пруф-лайк»:
— золотая монета номиналом 50000 рублей.

Тираж:
— серебряной монеты номиналом 3 рубля — 10,0 тыс. шт.;
— серебряной монеты номиналом 25 рублей — 1,0 тыс. шт.,
— золотой монеты номиналом 50 рублей — 2,0 тыс. шт.;
— золотой монеты номиналом 50000 рублей — до 0,05 тыс. шт.
Выпускаемые монеты являются законным платежным средством Российской Федерации и обязательны к приему по номиналу во все виды платежей без всяких ограничений.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100126_144647monet1.htm
19;26.01.2010;Пресс-релиз;Об условиях проведения Банком России 27.01.2010 операций по предоставлению кредитным организациям обеспеченных кредитов Банка России;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 27 января 2010 года операций по предоставлению кредитным организациям обеспеченных кредитов Банка России.




Время приема заявлений/заявок кредитных организаций c 9:00 до 17:00
Время приема заявлений/заявок кредитных организаций с использованием Системы электронных торгов ЗАО «ММВБ» *
сессия 1 с 11:00 до 12:00
сессия 2 с 15:00 до 17:00
*по Московскому времени


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100126_112229kredit-stavka.htm
20;26.01.2010;Пресс-релиз;Об условиях проведения Банком России 26.01.2010 операций по привлечению денежных средств в депозиты;"Департамент внешних и общественных связей Банка России сообщает условия проведения Банком России 26 января 2010 года операций по привлечению денежных средств кредитных организаций в валюте Российской Федерации в депозиты, открываемые в Банке России, на стандартных условиях по фиксированным процентным ставкам.




Минимальная сумма, принимаемая Банком России в депозит:



Время приема обращений/заявок кредитных организаций о заключении депозитной сделки на стандартном условии по фиксированной процентной ставке, о востребовании депозита «до востребования»:


При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100126_112226depozit-stavk.htm
21;26.01.2010;Пресс-релиз;Об итогах проведения ломбардных кредитных аукционов;"Департамент внешних и общественных связей Банка России сообщает, что 26 января 2010 года Центральный банк Российской Федерации провел ломбардные кредитные аукционы по американскому способу:
— со сроком кредита 2 недели (14 календарных дней, дата предоставления ломбардного кредита Банка России по итогам аукциона — 27 января 2010 года, дата погашения ломбардного кредита и уплаты процентов по нему — 10 февраля 2010 года);
— со сроком кредита 3 месяца (91 календарный день, дата предоставления ломбардного кредита Банка России по итогам аукциона — 27 января 2010 года, дата погашения ломбардного кредита и уплаты процентов по нему — 28 апреля 2010 года).
По итогам аукциона со сроком предоставления денежных средств на 2 недели установлена ставка отсечения в размере 6,00% годовых.
Средневзвешенная процентная ставка — 6,02% годовых.
По итогам аукциона со сроком предоставления денежных средств на 3 месяца установлена ставка отсечения в размере 7,52% годовых.
Средневзвешенная процентная ставка — 7,60% годовых.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100126_182247lomb11-big.htm
22;25.01.2010;Пресс-релиз;"Совместное сообщение Центрального банка Российской Федерации и государственной корпорации ""Агентство по страхованию вкладов""";"СОВМЕСТНОЕ СООБЩЕНИЕ ЦЕНТРАЛЬНОГО БАНКА РОССИЙСКОЙ ФЕДЕРАЦИИ И ГОСУДАРСТВЕННОЙ КОРПОРАЦИИ «АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ»

О завершении мер по финансовому оздоровлению ЗАО «Нижегородпромстройбанк»

Департамент внешних и общественных связей Банка России и Центр общественных связей государственной корпорации «Агентство по страхованию вкладов» (далее — Агентство) сообщают о завершении с 1 января 2010 г. мероприятий по финансовому оздоровлению Закрытого акционерного общества «Акционерный инвестиционно-коммерческий промышленно—строительный банк по Нижегородской области» ЗАО «Нижегородпромстройбанк» (г. Нижний Новгород), рег. № 1851.
В соответствии со статьей 6 Федерального закона «О дополнительных мерах для укрепления стабильности банковской системы в период до 31 декабря 2011 года» Банком России 17 ноября 2008 года утвержден план участия Агентства в восстановлении финансовой устойчивости ЗАО «Нижегородпромстройбанк», реализовывавшийся Агентством совместно с инвестором — ОАО АКБ «Саровбизнесбанк».
В декабре 2009 года Агентством подготовлен и представлен в Банк России отчет о завершении проведения мер по финансовому оздоровлению банка, согласно которому все предусмотренные планом мероприятия выполнены. Банк полностью стабилизировал свою деятельность, имеет устойчивую тенденцию развития, осуществляет прибыльную деятельность и работает в нормальном режиме, выполняя все пруденциальные нормы деятельности. Проведенные мероприятия позволили устранить причины возникновения оснований для осуществления мер по предупреждению банкротства банка. Денежные средства, предоставленные Банком России Агентству для санации банка, возвращены в полном объеме.
Указанный отчет рассмотрен Комитетом банковского надзора Банка России и принят к сведению.
Начиная с 1 января 2010 года, ЗАО «Нижегородпромстройбанк» осуществляет свою деятельность в общеустановленном порядке.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";http://www.cbr.ru/press/PR/?file=100125_1300481.htm
