,Date,Text,SenLen,PTH,SubCon,CoordC,NP,VP,NUM,DiffSynt,LSDaoust,PPos,PrepR,PassVerb,AvWord,AbsWordAA,AbsWordB,LFW,TTR,RootTTR,CorrTTR,HTTR,STTR,MSTTR,MTLD,Lex6,Lex8,Lex10,Lex12,VN,GenN,WLM,POSN,POSV,POSAdj,POSA,POSPr,EuphInd,AbsN,Kanz,Hedging,WTR,Entit,cohLSA,ARI,DiscMar
0,янв.16,"Годовая инфляция в декабре 2015 г. снизилась до 12,9% после 15,0% в ноябре. Снижение произошло главным образом за счет эффекта высокой базы. Основными факторами ценовой динамики остаются слабый спрос и ослабление рубля.По предварительной оценке Банка России, в январе 2016 г. инфляция продолжит снижение до 9,7–10,0% (к январю 2015 г.).  В  декабре 2015  г. инфляция снизилась до  12,9% (по отношению к декабрю 2014 г.), что соответствует середине прогнозного интервала Банка России, опубликованного в декабрьском выпуске Доклада о денежно-кредитной политике (12,8–13,0%). По сравнению с ноябрем замедлился годовой рост цен на все основные группы потребительских товаров и  услуг. Это обусловлено главным образом эффектом высокой базы конца 2014  г., когда произошел скачок цен на широкий круг потребительских товаров и услуг в результате значительного ослабления рубля. По оценке Банка России, в декабре с исключением сезонного фактора инфляция за месяц осталась на уровне ноября, что ниже, чем в июле-октябре. Основным фактором сдержанной ценовой динамики в  декабре являлись ограничения со  стороны спроса, компенсировавшие влияние ускорившегося ослабления рубля. В начале 2016 г. на фоне падения мировых цен на энергоносители курс рубля снижался, что могло создать проинфляционное давление. С  другой стороны, повышение инфляции сдерживается слабым спросом и  уменьшением чувствительности ценовой динамики к курсовым колебаниям в условиях свободного плавания рубля. Оперативная информация Росстата о  динамике цен в  начале текущего года указывает на  то, что вступление в силу с 1 января 2016 г. внешнеторговых ограничений в отношении Турции в части ряда продовольственных товаров не оказало на цены заметного влияния. В этих условиях ожидается, что в январе 2016 г. рост потребительских цен в скользящем годовом выражении вновь замедлится. По  предварительной оценке, в  январе текущего года инфляция снизится до  9,7–10,0% (к  январю 2015 г.).",18.066666666666666,6.214285714285714,0.3333333333333333,0.0,0.0,0.9333333333333333,0.4666666666666667,0.3333333333333333,0.2,6.722222222222222,0.08888888888888889,0.8,5.961089494163424,0.5525291828793775,0.45525291828793774,0.031496062992125984,0.5919117647058824,9.762058907712403,6.902818051985981,0.9064544742911289,0.8896180983396419,0.8879999999999999,118.47515808491418,0.42412451361867703,0.20622568093385213,0.0933852140077821,0.054474708171206226,0.13385826771653545,0.3838383838383838,1.9761904761904763,0.36531365313653136,0.05904059040590406,0.14391143911439114,0.007380073800738007,0.0,0.17232375979112272,0.24,0.37401574803149606,0.015748031496062992,0.35826771653543305,0.4,0.5865701153876578,5.138780544747078,1.0666666666666667
1,фев.16,"Годовая инфляция в январе 2016 г. снизилась до 9,8% после 12,9% в декабре 2015 года. Это было обусловлено эффектом базы и ограничениями со стороны спроса, которые компенсировали проинфляционное влияние курсовой волатильности. По предварительной оценке Банка России, в феврале 2016 г. инфляция продолжит снижение до 8,3–8,7% (к февралю 2015 г.). В  январе 2016  г. инфляция продолжила снижение и составила 9,8% (по отношению к январю 2015 г.), что соответствует середине прогнозного интервала Банка России1. Замедление годового роста цен на основные группы потребительских товаров и услуг во многом связано с эффектом высокой базы.Важную роль сыграли также ограничения со  стороны спроса, которые формировались с  2015  г. в  условиях сокращения реальных доходов населения и  роста склонности к  сбережениям. По  оценкам Банка России, в  январе текущего года по сравнению с предыдущим месяцем с исключением сезонного фактора инфляция снизилась до 0,4% по сравнению с 0,5% в декабре 2015 года. На  потребительском поведении в  январе 2016  г., по-видимому, не отразился и всплеск курсовой волатильности. В частности, по оценке, рост цен на непродовольственные товары длительного пользования (спрос на  которые обычно повышается под воздействием мотива «приобретения впрок») с исключением сезонности не превысил уровня предыдущих месяцев.Как показали статистические данные, внешнеторговыеограничения в отношении Турции, вступившие в силу 1 января 2016 г., не оказали негативного влияния на конъюнктуру. Так, по оценке, цены на помидоры и апельсины, на рынке которых турецкая продукция ранее занимала заметную долю, с  исключением сезонности снизились. Темп прироста цен на продовольственные товары в целом (также очищенный от сезонности) в январе 2016 г. снизился по сравнению с декабрем.Тем не менее инфляционные риски сохраняются. В частности, на фоне экономической неопределенности инфляционные ожидания населения остаются повышенными2.Как ожидается, в феврале текущего года годовая инфляция продолжит снижение и, по предварительной оценке Банка России, составит 8,3–8,7% (к февралю 2015 г.). ",21.846153846153847,5.933333333333334,0.0,0.15384615384615385,0.07692307692307693,1.0769230769230769,0.7692307692307693,0.3076923076923077,0.38461538461538464,15.444444444444445,0.08928571428571429,0.7692307692307693,6.195488721804511,0.5939849624060151,0.5112781954887218,0.056818181818181816,0.5620689655172414,9.571689578089666,6.768206608079807,0.8983875093674983,0.8810902927313349,0.8560000000000001,123.1625660038198,0.45864661654135336,0.2669172932330827,0.10150375939849623,0.06390977443609022,0.13636363636363635,0.3894736842105263,2.056,0.3345070422535211,0.07042253521126761,0.11971830985915492,0.017605633802816902,0.0035211267605633804,0.15473300970873785,0.2903225806451613,0.3409090909090909,0.01893939393939394,0.375,0.38461538461538464,0.5819996688428161,4.445437246963561,1.6923076923076923
2,мар.16,"Годовая инфляция в феврале 2016 г. снизилась до 8,1% (после 9,8% в январе) под влиянием эффекта высокой базы, ограничений со стороны спроса, уменьшения курсовой волатильности, снижения цен на мировых аграрных рынках. Однако инфляционные риски остаются высокими. Они связаны с конъюнктурой мирового нефтяного рынка, сохранением инфляционных ожиданий на высоком уровне, неопределенностью отдельных параметров бюджета. В  феврале 2016  г. инфляция продолжила снижение и составила 8,1% (по отношению к соответствующему месяцу 2015 г.) после 9,8% в январе. На динамике потребительских цен продолжал сказываться эффект высокой базы. Наиболее заметным было снижение годового темпа прироста цен на рынке продовольствия, которое год назад дорожало быстрее, чем непродовольственные товары и услуги. Если в январе текущего года цены на продукты питания были на 9,2% выше, чем годом ранее, то в феврале – уже на 6,4%. При этом цены на плодоовощную продукцию снизились на 2,7% по сравнению с февралем 2015 года. Инфляция в  феврале 2016  г. была низкой не  только по сравнению с уровнем февраля 2015 г., когда на нее влиял целый ряд негативных факторов – курсовые шоки, девальвационные настроения потребителей, последствия двухсторонних санкций. По  оценке, прирост потребительских цен с  исключением сезонности в  феврале текущего года (0,3%) был меньше, чем и в другие месяцы прошлого года. Важную роль в формировании ценовой динамики, как и в январе, играли спросовые ограничения. Сдерживающее влияние на инфляцию оказывали также умеренно жесткая денежно-кредитная политика, уменьшение курсовой волатильности, тенденция к  снижению мировых цен на  основные виды продовольствия и аграрного сырья, решения Правительства Российской Федерации в части индексации зарплат и пенсий. В этих условиях в феврале 2016 г. отмечалось снижение инфляционных ожиданий населения как на месяц, так и на год вперед1.Однако инфляционные риски остаются высокими. Они в первую очередь связаны с конъюнктурой мирового нефтяного рынка, сохранением инфляционных ожиданий на высоком уровне, неопределенностью отдельных параметров бюджета.",19.266666666666666,6.357142857142857,0.13333333333333333,0.26666666666666666,0.0,0.6666666666666666,0.7333333333333333,0.26666666666666666,0.2,7.733333333333333,0.06,0.5333333333333333,6.171532846715328,0.5364963503649635,0.4708029197080292,0.029411764705882353,0.6185567010309279,10.551786871689886,7.461240050607104,0.9153289185791849,0.9018879633947926,0.892,190.79521457607325,0.48175182481751827,0.21532846715328466,0.10583941605839416,0.051094890510948905,0.13970588235294118,0.375,1.8768115942028984,0.3044982698961938,0.058823529411764705,0.16262975778546712,0.020761245674740483,0.01384083044982699,0.15730337078651685,0.3333333333333333,0.31985294117647056,0.007352941176470588,0.3713235294117647,0.06666666666666667,0.5944109557712248,4.621572262773721,0.8666666666666667
3,апр.16,"Годовая инфляция в марте 2016 г. снизилась до 7,3% после 8,1% в феврале. Замедление инфляции происходило в условиях умеренно жесткой денежно-кредитной политики, ослабления спроса, укрепления рубля, благоприятной конъюнктуры внутреннего и мирового рынков продовольствия. Также на ценовую динамику оказал влияние эффект базы. В апреле на фоне низкой базы сравнения годовая инфляция будет находиться вблизи сложившегося уровня, а в мае-июне она может временно возрасти. При отсутствии новых шоков снижение годовой инфляции в дальнейшем возобновится. Инфляция в  марте 2016  г. снизилась до  7,3% (по отношению к соответствующему месяцу 2015 г.) после 8,1% в феврале, что несколько ниже, чем прогнозировал Банк России1. Наименьшим был годовой прирост цен на  рынке продовольствия  – 5,2%. В значительной мере этому способствовала динамика цен на  плодоовощную продукцию, которая в  марте по  отношению к февралю подешевела впервые за историю наблюдений (на 1,3%). По сравнению с мартом прошлого года фрукты и овощи стали стоить в среднем на 5,1% меньше. Рост потребительских цен с  исключением сезонности, по  оценке, замедлился (с  0,3% в  феврале до 0,2% в марте). Снижение инфляции происходило в условиях умеренно жесткой денежно-кредитной политики, ослабления спроса, укрепления рубля. На  динамику цен на продукты питания сдерживающее влияние оказывал также ряд временных факторов, таких как высокие объемы предложения на внутреннем рынке продовольствия (включая овощи и картофель), тенденция к снижению мировых цен на аграрную продукцию, хорошие виды на урожай в России и мире. На  фоне замедления роста потребительских цен в марте 2016 г. продолжилось снижение инфляционных ожиданий населения на год вперед. Тем не менее ожидания респондентов относительно инфляции в следующем месяце изменились незначительно, а  их  уровень остался повышенным2. Это указывает на  сохранение проинфляционных рисков. В  апреле текущего года ожидается сохранение умеренных темпов роста потребительских цен. Однако на  фоне низкой базы сравнения годовая инфляция в апреле будет находиться вблизи сложившегося уровня, а в мае-июне она может временно возрасти. При отсутствии новых шоков снижение годовой инфляции в дальнейшем возобновится.",16.0,5.611111111111111,0.10526315789473684,0.2631578947368421,0.0,0.8947368421052632,0.5263157894736842,0.2631578947368421,0.05263157894736842,6.684210526315789,0.0851063829787234,0.5789473684210527,6.164948453608248,0.570446735395189,0.5154639175257731,0.027586206896551724,0.5686274509803921,9.946917938265512,7.033533126053657,0.9013677978605955,0.8859585751417194,0.8766666666666666,174.54135120850236,0.47079037800687284,0.24054982817869416,0.08934707903780069,0.054982817869415807,0.12758620689655173,0.37,2.028776978417266,0.32894736842105265,0.07894736842105263,0.13815789473684212,0.023026315789473683,0.009868421052631578,0.18450390189520624,0.31496062992125984,0.28620689655172415,0.041379310344827586,0.35172413793103446,0.10526315789473684,0.5410113114756484,4.792752577319585,1.0526315789473684
4,май.16,"Годовая инфляция в апреле 2016 г. осталась на уровне марта и составила 7,3%, что в целом соответствует траектории базового прогноза Банка России. Прекращение замедления инфляции связано с эффектом низкой базы, отразившимся в первую очередь на годовых темпах роста цен на плодоовощную продукцию. Тем не менее в целом ценовая динамика формировалась, как и ранее, под влиянием низкого спроса, укрепления рубля, в целом благоприятной конъюнктуры аграрных рынков, и базовая инфляция продолжила снижение.С июля, как ожидается, снижение годовых темпов роста потребительских цен возобновится. Годовая инфляция в  апреле 2016  г. осталась на  уровне марта и  составила 7,3%: при сохранении тенденции к  понижению годовых темпов роста цен на  непродовольственные товары ускорилось удорожание продуктов питания и  услуг. Основную роль сыграл эффект низкой базы, в  первую очередь в динамике цен на плодоовощную продукцию, а также на услуги зарубежного туризма: их удешевление было меньше, чем в апреле 2015 г., когда снижение цен было максимальным для этого месяца за историю наблюдений. Кроме того, несколько повысились годовые темпы роста цен на автомобильный бензин и транспортные услуги. Цены на бензин, а также на основную часть позиций, входящих в состав транспортных услуг и  плодоовощной продукции, не учитываются при расчете базовой инфляции, которая вновь снизилась (до  7,6% по  отношению к апрелю 2015 г.). На ценовую динамику продолжали оказывать сдерживающее влияние низкий спрос, укрепление рубля, в  целом благоприятная конъюнктура аграрных рынков. Темп повышения потребительских цен с исключением сезонности, по оценке, возрос в апреле до 0,4% (по сравнению с низким значением марта). Этот уровень, тем не  менее, является умеренным, прирост цен в  апреле соответствует прогнозной траектории годовой инфляции в 2016 году, опубликованной в Докладе о денежно-кредитной политики (март 2016 г.). В мае-июне текущего года, как ожидается, месячные темпы роста потребительских цен останутся невысокими. Однако на  фоне низкой базы сравнения не исключено временное увеличение годовой инфляции. В июле ее снижение возобновится.Тем не менее в краткосрочной перспективе определенные проинфляционнные риски сохраняются. Так, хотя в апреле инфляционные ожидания населения на год вперед вновь снизились, их уровень остался повышенным1.",22.857142857142858,6.375,0.07142857142857142,0.42857142857142855,0.0,1.0714285714285714,0.42857142857142855,0.35714285714285715,0.35714285714285715,11.125,0.0847457627118644,0.9285714285714286,6.1,0.6193548387096774,0.5741935483870968,0.041935483870967745,0.6006191950464397,10.79444875104835,7.632827911036947,0.9117644787814134,0.8995901246576045,0.8733333333333334,157.10185185185185,0.4290322580645161,0.23225806451612904,0.1,0.04838709677419355,0.15161290322580645,0.34951456310679613,1.910828025477707,0.321875,0.0625,0.159375,0.01875,0.0125,0.1787414066631412,0.22962962962962963,0.2709677419354839,0.025806451612903226,0.3419354838709677,0.14285714285714285,0.664507566250093,4.605457142857142,1.7857142857142858
5,июн.16,"Годовая инфляция в мае 2016 г. стабилизировалась на уровне марта-апреля (7,3%), хотя не исключалось ее повышение с учетом эффекта низкой базы. Сдерживающее влияние на рост потребительских цен оказывали низкий спрос и укрепление рубля. Базовая инфляция продолжила снижаться. Банк России понизил прогноз инфляции в декабре 2016 г. до 5,0–6,0% (в марте ожидалось 6,0–7,0%), в том числе с учетом наблюдаемой ценовой динамики. Рост потребительских цен в мае остался умеренным, чему способствовали низкий спрос и укрепление рубля. Годовая инфляция в  мае 2016  г. стабилизировалась на  уровне марта-апреля (7,3%), хотя на  фоне низкой базы прошлого года не  исключалось ее небольшое повышение. Годовой прирост цен на услуги сохранился на апрельском уровне, на непродовольственные товары  – снизился на  0,1  процентного пункта. Однако продовольственная инфляция в годовом выражении вновь возросла (на 0,3 процентного пункта, до 5,6%), в значительной степени за счет влияния низкой базы сравнения на динамику цен на плодоовощную продукцию. Так, если в  апреле цены на  фрукты и  овощи были ниже, чем годом ранее, то  в  мае их  уровень уже соответствовал прошлогоднему (несмотря на  то, что темпы их  повышения за  месяц были небольшими). Схожие эффекты наблюдались и в темпах роста цен на некоторые другие продукты питания (яйца, сахар). Следует отметить, что годовой прирост цен на  продукты питания заметно отстает от  удорожания непродовольственных товаров и услуг, на что позитивное влияние оказывают сложившийся высокий уровень предложения сельскохозяйственной продукции, активное развитие импортозамещения в пищевой промышленности. Рост цен на основную массу товаров и услуг продолжил замедляться: базовая инфляция снизилась на 0,1 процентного пункта, до 7,5%. В среднем за последние три месяца текущая инфляция в годовом исчислении составила около 5%. Это указывает на потенциал дальнейшего замедления годовой инфляции при отсутствии непредвиденных шоков. Прогноз прироста потребительских цен в декабре 2016 г. понижен до 5,0–6,0% (к декабрю 2015 г.), учитывая ценовую динамику в марте-мае2. При этом сохраняются определенные проинфляционные риски, связанные с  повышенными инфляционными ожиданиями, отсутствием стратегии бюджетной консолидации и  неопределенностью относительно индексации зарплати пенсий.",18.352941176470587,6.25,0.11764705882352941,0.058823529411764705,0.0,0.9411764705882353,0.7058823529411765,0.35294117647058826,0.17647058823529413,5.944444444444445,0.14285714285714285,0.8235294117647058,6.167224080267559,0.6220735785953178,0.5752508361204013,0.030508474576271188,0.6198083067092651,10.965528327517898,7.753799439681086,0.9167545915772151,0.9049592018243435,0.86,135.17655338603248,0.4682274247491639,0.2608695652173913,0.10702341137123746,0.05351170568561873,0.14576271186440679,0.35353535353535354,1.965034965034965,0.3173076923076923,0.08333333333333333,0.16025641025641027,0.009615384615384616,0.019230769230769232,0.17516268980477223,0.22764227642276422,0.24745762711864408,0.020338983050847456,0.3220338983050847,0.058823529411764705,0.5869866788194236,4.674841432225061,0.8823529411764706
6,июл.16,"Годовая инфляция в июне 2016 г. ускорилась до 7,5%, что преимущественно связано с эффектом низкой базы прошлого года. Такое ускорение инфляции согласуется с базовым прогнозом Банка России, в соответствии с которым по итогам 2016 г. инфляция снизится до 5-6%. Вместе с тем некоторое ускорение сезонно сглаженного месячного роста цен в июне говорит о сохранении инфляционных рисков, которые необходимо учитывать при проведении денежно-кредитной политики. Годовая инфляция в июне 2016 г. ускорилась (до 7,5% с 7,3% в мае) на фоне низких темпов роста цен в июне прошлого года1. В наибольшей мере,как и в апреле-мае, эффект базы проявил себя в динамике цен на продукты питания (прежде всего – на плодоовощную продукцию). Инфляция непродовольственных товаров увеличилась незначительно, а годовой темп роста цен на услуги, напротив, заметно снизился. По оценке, с исключением сезонности инфляция в июне несколько ускорилась. Некоторое ускорение прироста цен на  продовольственные товары было связано с  двумя основными факторами. Вопервых, исчерпание запасов урожая прошлого года повлияло на  динамику цен на  плодоовощную продукцию, после не характерного для января-мая снижения. Во-вторых, рост мировых цен на сахар-сырец отразился на ускорении прироста цен на сахар-песок и кондитерские изделия. Повышение месячного прироста цен на непродовольственные товары было отчасти обусловлено ростом цен на бензин в условиях повышения мировых цен на энергоносители при относительной стабильности обменного курса рубля. В июле ожидается возобновление замедления годовой инфляции с учетом более низкой, чем годом ранее, индексации коммунальных платежей (на  4% против 8,7% в прошлом году), благоприятных прогнозов на урожай, сдержанных потребительских настроений. Кроме того, небольшой вклад в  замедление роста цен на услуги может внести восстановление сотрудничества с  урцией в туристической сфере. В целом инфляция соответствует траектории базового прогноза Банка России2, согласно которому по итогам 2016 г. инфляция составит 5–6%. Вместе с тем некоторое ускорение сезонно сглаженного месячного роста цен в июне говорит о сохранении инфляционных рисков, которые необходимо учитывать при проведении денежно-кредитной политики.",20.0,6.466666666666667,0.0,0.06666666666666667,0.0,1.0,0.6666666666666666,0.4,0.13333333333333333,8.0,0.06666666666666667,0.8666666666666667,6.251724137931035,0.6310344827586207,0.5655172413793104,0.052083333333333336,0.5841584158415841,10.16838431629924,7.19013350376613,0.9059138585519463,0.8912778422242097,0.85,134.35790852787042,0.46206896551724136,0.2517241379310345,0.10689655172413794,0.05862068965517241,0.14930555555555555,0.4563106796116505,1.9071428571428573,0.3433333333333333,0.06333333333333334,0.15,0.03,0.0033333333333333335,0.1649200220628792,0.23846153846153847,0.3680555555555556,0.024305555555555556,0.3402777777777778,0.2,0.6667669604830339,4.411234482758618,1.0666666666666667
7,авг.16,"Годовая инфляция в июле снизилась до 7,2%. В целом это соответствует как прогнозу Банка России, сделанному год назад1, так и текущему прогнозу2, согласно которому уровень инфляции по итогам 2016 г. составит 5–6%. Вместе с тем отсутствие заметного снижения сезонно сглаженного месячного роста цен и стабилизация инфляционных ожиданий на повышенном уровне свидетельствуют о сохранении инфляционных рисков, которые Банк России учитывает при проведении денежно кредитной политики. Годовая инфляция в июле 2016 г. замедлилась до 7,2% (в июне – 7,5%). Замедление роста потребительских цен в  основном было связано с  меньшим, чем годом ранее, повышением цен и тарифов на жилищно-коммунальные услуги. Снижение инфляции в целом соответствовало прогнозам Банка России, сделанным год назад: согласно базовому сценарию1, ожидалось снижение инфляции в июле 2016 г. до уровня менее 7%, при этом отмечалось, что в  случае реализации ряда внешних рисков замедление роста цен может оказаться не  столь быстрым. Ситуация в  экономике во  второй половине 2015  – первой половине 2016 г. развивалась в условиях, приближенных к рисковому сценарию. В результате фактическая инфляция находится между ее прогнозными значениями,соответствующими базовому и рисковому сценариям. При этом незначительное отклонение от базового прогноза позволяет говорить о постепенной адаптации российской экономики к  внешним шокам, что отразилось прежде всего в  заметно более умеренной реакции курса рубля и  инфляционных ожиданий на значительное снижение цен на нефть во второй половине 2015 года. Наблюдаемая динамика инфляции в  целом соответствует текущему базовому прогнозу Банка России, опубликованному в июне 2016 года. Месячный рост цен с  исключением сезонности, по оценке, не изменился после роста в апреле-июне. Сохранение месячной инфляции на  повышенном уровне обусловлено действием локальных факторов на  рынках продуктов питания, для которых в  целом характерна высокая ценовая волатильность (сахар, гречневая крупа, яйца). В  этих условиях в июле продолжилось повышение темпов роста цен на продовольствие, в том числе на плодоовощную продукцию. Вместе с тем такая динамика является временной, и в ближайшие месяцы ожидается замедление продовольственной инфляции. Этому будут способствовать ожидаемый высокий урожай зерновых в  России, а также наблюдаемое улучшение конъюнктуры мирового рынка продовольствия.После повышения с февраля текущего года в июле несколько снизился месячный (с исключением сезонности) темп удорожания непродовольственных товаров. Это было обусловлено сохраняющимся низким спросом на  фоне относительно стабильной курсовой динамики последних месяцев. По оценкам Банка России, инфляция продолжит замедляться в соответствии с июньским базовым прогнозом2, согласно которому по  итогам 2016  г. она составит 5–6%. Вместе с  тем отсутствие заметного снижения сезонно сглаженного месячного роста цен и сохранение инфляционных ожиданий на  повышенном уровне указывают на наличие инфляционных рисков, которые Банк России учитывает при проведении денежно-кредитной политики.",22.444444444444443,6.578947368421052,0.16666666666666666,0.2222222222222222,0.0,1.0555555555555556,0.5,0.7777777777777778,0.3333333333333333,8.736842105263158,0.06896551724137931,1.4444444444444444,6.428571428571429,0.6096938775510204,0.5561224489795918,0.02577319587628866,0.5780487804878048,11.704595720297636,8.276399004869502,0.908895827683015,0.9005381355004197,0.9224999999999999,195.25665399239543,0.5025510204081632,0.25,0.09438775510204081,0.03826530612244898,0.13402061855670103,0.4126984126984127,2.0161290322580645,0.3118811881188119,0.07425742574257425,0.1782178217821782,0.022277227722772276,0.009900990099009901,0.15079365079365079,0.2883435582822086,0.2809278350515464,0.02577319587628866,0.3556701030927835,0.3888888888888889,0.5810023877511915,3.9076666666666644,1.2777777777777777
8,сен.16,"Годовая инфляция в августе снизилась до 6,9%. В целом это соответствует как прогнозу Банка России, сделанному год назад, так и текущему прогнозу, согласно которому ее уровень по итогам 2016 г. составит 5,5–6%. Вместе с тем достаточно высокий месячный рост цен, медленное снижение темпа роста цен на непродовольственные товары, неустойчивость инфляционных ожиданий указывают на сохранение инфляционных рисков. Проведение Банком России умеренно жесткой денежно-кредитной политики будет способствовать дальнейшему замедлению инфляции и достижению целевого уровня 4% даже в условиях реализации этих рисков. Годовая инфляция в  августе 2016  г. продолжила замедляться (до 6,9 с 7,2% в июле). Темп прироста потребительских цен соответствует траектории прошлогоднего прогноза Банка России: около 7% в сентябре 2016 года1. Учитывая, что ситуация в последние 12 месяцев развивалась в условиях, приближенных к  рисковому сценарию, разработанному год назад2 , можно говорить о том, что благодаря умеренно жесткой денежно-кредитной политике ценовая динамика продемонстрировала высокую степень устойчивости к внешним шокам. Месячный темп прироста цен с исключением сезонности в  августе, по  оценке, несколько снизился по сравнению с июльским уровнем. Тем не менее он все еще остается высоким. Снижение инфляции происходило на  фоне продолжающегося укрепления рубля, слабого спроса и повышенной склонности населения к сбережению, а также низкого темпа роста цен производителей в сырьевом сегменте3, сдерживавшего увеличение издержек в экономике. Темп роста цен на  услуги остался на  низком июльском уровне, включая цены на услуги в  нерегулируемом сегменте. Продовольственная инфляция, повышение которой в  течение последних месяцев было обусловлено краткосрочными локальными факторами4, в  августе заметно замедлилась на фоне ожидаемого рекордного урожая зерновых в  России. Вместе с тем, несмотря на снижение, остался высоким темп удорожания непродовольственных товаров. По оценкам, это связано с повышенными темпами роста цен производителей в  отдельных сегментах обрабатывающей промышленности и в целом с ослаблением антиинфляционного давления со стороны спроса. В целом инфляция в августе соответствует траектории прогноза Банка России, согласно которому она продолжит замедляться и по итогам 2016 г. составит 5,5–6%5. Тем не  менее проинфляционные риски сохраняются, в  том числе  – в  части динамики цен на  непродовольственные товары. Несмотря на снижение инфляционных ожиданий в  августе6, представляется преждевременным говорить о  формировании позитивного тренда в  их  динамике. Ожидания экономических агентов остаются волатильными и зависящими от текущей конъюнктуры. Сохранение Банком России умеренно жесткой денежно-кредитной политики будет способствовать дальнейшему устойчивому замедлению инфляции и достижению целевого уровня 4% в  2017 году. При этом в  случае реализации вышеупомянутых рисков снижение инфляции может незначительно замедлиться, однако их влияние на горизонт достижения целевых ориентиров, по оценкам Банка России, не будет существенным.",19.75,6.285714285714286,0.15,0.2,0.0,1.05,0.5,0.5,0.15,8.476190476190476,0.037037037037037035,0.9,6.597911227154047,0.6161879895561357,0.5483028720626631,0.02631578947368421,0.5835411471321695,11.685402364870782,8.26282725309345,0.9101361731333482,0.9015793114398969,0.91,206.18225283896436,0.4960835509138381,0.2558746736292428,0.1227154046997389,0.0731070496083551,0.15263157894736842,0.48360655737704916,2.027173913043478,0.30886075949367087,0.0759493670886076,0.15443037974683543,0.030379746835443037,0.015189873417721518,0.1669964384645825,0.2857142857142857,0.3263157894736842,0.042105263157894736,0.35526315789473684,0.35,0.5618595984817967,3.667161879895558,1.25
