0;1;2;3;4;5
201;18 ноября 2021 года;Пресс-релиз;Банк России выпускает монеты, посвященные городам трудовой доблести;"Банк России 18 ноября 2021 года выпускает в обращение памятные монеты из недрагоценного металла номиналом 10 рублей серии «Города трудовой доблести»:
— «Боровичи»,
— «Екатеринбург»,
— «Иваново»,
— «Омск».
Монеты имеют форму круга диаметром 22,0 мм.
На лицевой и оборотной сторонах монет по окружности имеется выступающий кант.
Боковая поверхность монет — прерывистое рифление с чередующимися участками, имеющими разное количество рифов.
На лицевой стороне монет по окружности расположены надписи: в верхней части — «БАНК РОССИИ», в нижней части — «2021». Слева и справа расположены изображения ветви лавра и дуба соответственно. В центре расположены число «10» и надпись «РУБЛЕЙ» под ним, обозначающие номинал монеты. Внутри цифры «0» имеется защитный элемент в виде числа «10» и надписи «РУБ», наблюдаемых под разными углами зрения к плоскости монеты. В нижней части расположен товарный знак Московского монетного двора.
На оборотной стороне:
— монеты «Боровичи» (каталожный № 5714-0075) на первом плане расположено рельефное изображение памятного знака в честь города-госпиталя, на втором плане — арочный мост через реку Мсту; по окружности имеются надписи: вверху — «БОРОВИЧИ», внизу, на ленте, — «ГОРОДА ТРУДОВОЙ ДОБЛЕСТИ».
Тираж монеты — 1,0 млн штук.
— монеты «Екатеринбург» (каталожный № 5714-0076) расположено рельефное изображение фрагмента памятника Уральскому добровольческому танковому корпусу; по окружности имеются надписи: вверху — «ЕКАТЕРИНБУРГ», внизу, на ленте, — «ГОРОДА ТРУДОВОЙ ДОБЛЕСТИ».
Тираж монеты — 1,0 млн штук.
— монеты «Иваново» (каталожный № 5714-0077) расположено рельефное изображение фрагмента памятника Героям фронта и тыла в честь боевых и трудовых подвигов, проявленных ивановцами в Великой Отечественной войне 1941–1945 гг.; по окружности имеются надписи: вверху — «ИВАНОВО», внизу, на ленте, — «ГОРОДА ТРУДОВОЙ ДОБЛЕСТИ».
Тираж монеты — 1,0 млн штук.
— монеты «Омск» (каталожный № 5714-0078) расположено рельефное изображение фрагмента памятника омичам — труженикам тыла; по окружности имеются надписи: вверху — «ОМСК», внизу, на ленте, — «ГОРОДА ТРУДОВОЙ ДОБЛЕСТИ».
Тираж монеты — 1,0 млн штук.
Выпускаемые монеты являются законным средством наличного платежа на территории Российской Федерации и обязательны к приему по номиналу во все виды платежей без всяких ограничений.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=17112021_153835coins.htm
202;17 ноября 2021 года;Новость;Вступают в силу новые правила допуска на российский рынок иностранных ценных бумаг;"Банк России предлагает иностранным эмитентам более простую и удобную процедуру выхода на российские биржевые площадки. Соответствующий нормативный акт зарегистрирован Минюстом России.
По новым правилам сокращается количество документов, которые необходимо представить в Банк России для регистрации проспекта иностранных ценных бумаг. В частности, больше не надо будет подтверждать соблюдение требований об уровне ликвидности и уровне инвестиционного риска.
Также установлены особенности составления документов для допуска к размещению в России не имеющих листинга за рубежом депозитарных расписок на иностранные ценные бумаги.
Документ вступает в силу 28 ноября 2021 года.";https://www.cbr.ru/press/event/?id=12425
203;17 ноября 2021 года;Новость;Банк России отменил лимиты по выпуску депозитарных расписок на акции российских эмитентов;"Банк России снял ограничения на долю акций российских эмитентов, размещение и публичное обращение которых предполагаются за пределами России. Соответствующее указание зарегистрировано Минюстом России.
До настоящего времени действовали два ограничения: депозитарные расписки могли быть выпущены только на 25% ценных бумаг одного выпуска, при этом в виде расписок могло быть размещено не более 50% от общего количества предлагаемых акций. Теперь российские компании смогут размещать любое количество своих акций как на зарубежном, так и на российском рынке. Это отменяет одну из причин, по которым российский бизнес структурировал предложение своих акций через иностранное юридическое лицо.
Снятие ограничений убирает лишние барьеры и будет стимулировать российские компании выходить на публичные рынки долевого капитала.
Новые правила начнут действовать с 28 ноября 2021 года.";https://www.cbr.ru/press/event/?id=12424
204;17 ноября 2021 года;Пресс-релиз;Состоялось заседание Национального финансового совета;"Национальный финансовый совет на заседании 12 ноября 2021 года рассмотрел проекты основных направлений единой государственной денежно-кредитной политики на 2022 год и период 2023 и 2024 годов, а также основных направлений развития финансового рынка Российской Федерации на 2022 год и период 2023 и 2024 годов. Кроме того, участникам заседания была представлена информация Банка России о развитии рынка секьюритизации, включая облигации в области «зеленого финансирования».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=17112021_115000PP17112021_114851.htm
205;17 ноября 2021 года;Пресс-релиз;Вышел очередной номер «Вестника Банка России»;"Вышел «Вестник Банка России» № 77 (2317) от 17 ноября 2021 года.
В рубрике «Кредитные организации» размещен обзор основных показателей, характеризующих состояние внутреннего рынка наличной иностранной валюты в сентябре 2021 года.
Опубликованы количественные характеристики банковского сектора Российской Федерации на 1 октября, 1 ноября 2021 года. Сведения о регистрации и лицензировании кредитных организаций в III квартале 2021 года.
В номере представлены сводные данные по секторам финансового рынка, а также информационные сообщения.
В рубрике «Официальные документы» опубликованы:
Указание Банка России от 23.09.2021 № 5942‑У «Об особенностях эмиссии и регистрации ценных бумаг негосударственного пенсионного фонда при осуществлении Банком России мер по предупреждению банкротства негосударственного пенсионного фонда» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 09.11.2021);
Указание Банка России от 27.09.2021 № 5945‑У «О внесении изменений в Положение Банка России от 16 июля 2019 года № 688‑П «О порядке и особенностях передачи страхового портфеля, порядке и условиях компенсации недостающей части активов профессиональным объединением страховщиков, порядке согласования передачи страхового портфеля с Банком России в случаях, указанных в пункте 1 статьи 184.9 Федерального закона „О несостоятельности (банкротстве)“, требованиях к содержанию договора о передаче страхового портфеля и акта приема-передачи страхового портфеля» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 12.11.2021);
Указание Банка России от 27.09.2021 № 5946-У «О перечне инсайдерской информации юридических лиц, указанных в пунктах 1, 3, 4, 11 и 12 статьи 4 Федерального закона от 27 июля 2010 года № 224‑ФЗ „О противодействии неправомерному использованию инсайдерской информации и манипулированию рынком и о внесении изменений в отдельные законодательные акты Российской Федерации“, а также о порядке и сроках ее раскрытия» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 10.11.2021);
Указание Банка России от 28.09.2021 № 5948‑У «О внесении изменений в пункт 2 Указания Банка России от 17 октября 2016 года № 4162‑У «Об основаниях для отказа в согласовании Комитетом банковского надзора Банка России предложения конкурсного управляющего кредитной организации, функции которого осуществляет государственная корпорация „Агентство по страхованию вкладов“, об осуществлении передачи имущества (активов) и обязательств кредитной организации приобретателю (приобретателям) и в согласовании приобретателя (приобретателей) имущества (активов) и обязательств кредитной организации» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 09.11.2021);
Указание Банка России от 01.10.2021 № 5959‑У «О внесении изменений в Положение Банка России от 19 декабря 2019 года № 706‑П «О стандартах эмиссии ценных бумаг» (вступает в силу по истечении 10 дней после дня его официального опубликования; официально опубликовано на сайте Банка России 12.11.2021);
Положение о Комитете финансового надзора Банка России от 10.11.2021 № КФН‑2021/1 (вступает в силу со дня его официального опубликования; официально опубликовано на сайте Банка России 15.11.2021).

При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=17112021_110000PR2021-11-17T10_03_55.htm
206;17 ноября 2021 года;Пресс-релиз;Директор Департамента статистики Екатерина Прокунина выходит на пенсию;"Директор Департамента статистики Банка России Прокунина Екатерина Вячеславна 30 декабря 2021 года прекращает работу в Банке России в связи с выходом на пенсию.
Исполняющим обязанности руководителя Департамента статистики Банка России с 31 декабря 2021 года назначена заместитель директора департамента Васильева Галина Геннадиевна.
Первый заместитель Председателя Банка России Ксения Юдаева отметила: «Екатерина Вячеславна — специалист высочайшего уровня. Она пришла в Банк России в середине 90-х и, можно сказать, стояла у истоков формирования российской финансовой статистики.  Организация современной системы статистических данных в сфере финансов, улучшение их качества и международной сопоставимости, использование потенциала новых источников данных, предоставление пользователям новых возможностей для анализа публикуемых данных — все это во многом заслуга Екатерины Вячеславны и департамента, который она возглавляла».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=17112021_100000HP17112021_094654.htm
207;16 ноября 2021 года;Новость;Экспертный совет поддержал идею кредитных каникул для заемщиков, пострадавших от ЧС;"У заемщиков, пострадавших от чрезвычайных ситуаций и стихийных бедствий, может появиться право на временное снижение или приостановку платежей по кредитам и займам без ухудшения кредитной истории. Законопроект об этом обсудил Экспертный совет по защите прав потребителей финансовых услуг при Банке России. Он был представлен совету депутатом Государственной Думы Натальей Костенко.
Летом 2021 года многие жители Сочи и Крыма из-за наводнения лишились единственного жилья и имущества и были вынуждены все свои средства использовать на приобретение предметов первой необходимости в ущерб регулярным платежам по имеющимся кредитам и займам. В июле Банк России рекомендовал кредиторам реструктурировать задолженность пострадавших, однако банки и МФО принимали решение добровольно.
Вместе с тем страхование имущества, в том числе от чрезвычайных ситуаций и стихийных бедствий, могло бы стать решением проблем пострадавших и не потребовало бы иных мер поддержки — с такими аргументами выступили некоторые члены Экспертного совета.
Банк России изучит высказанные предложения и замечания и оценит эффективность возможных кредитных каникул с учетом собственной ответственности заемщиков за страхование своего имущества.
Право на отсрочку или снижение платежей уже имеют ипотечные заемщики, оказавшиеся в трудной жизненной ситуации. Кроме того, временный механизм кредитных каникул, который касался и ипотечных, и потребительских кредитов, действовал в связи с пандемией в 2020 году. Мониторинг Банка России показал, что в среднем более 80% заемщиков, воспользовавшихся ипотечными каникулами, возвращаются после льготного периода в график платежей. В график также смогли вернуться 72% заемщиков, которые снизили или приостановили платежи по действовавшему в 2020 году закону о кредитных каникулах.";https://www.cbr.ru/press/event/?id=12422
208;16 ноября 2021 года;Пресс-релиз;Результаты мониторинга максимальных процентных ставок кредитных организаций;"Результаты мониторинга в ноябре 2021 года максимальных процентных ставок по вкладам1 в российских рублях десяти кредитных организаций2, привлекающих наибольший объём депозитов физических лиц:
I декада ноября — 6,98%.
Сведения о динамике результатов мониторинга представлены на официальном сайте Банка России.
1 При определении максимальной процентной ставки по каждой кредитной организации:
— учитываются максимальные ставки по вкладам, доступным любому клиенту (в том числе потенциальному) без ограничений и предварительных условий. Вклады для выделенных категорий клиентов (пенсионеры, дети) и целей (на социальные и гуманитарные цели и т.п.) не рассматриваются;
— не учитываются ставки с капитализацией процентов по вкладу;
— не учитываются ставки, действующие при соблюдении определенных условий (регулярный оборот по банковской карте, постоянный неснижаемый остаток на банковской карте и т.п.);
— не рассматриваются комбинированные депозитные продукты, т.е. вклады с дополнительными условиями. Такими дополнительными условиями начисления повышенной процентной ставки могут быть, например, приобретение инвестиционных паев на определенную сумму, открытие инвестиционного счета, оформление программы инвестиционного или накопительного страхования жизни, подключение дополнительного пакета услуг и т.п.;
— не рассматриваются вклады, срок которых разделен на периоды с различными ставками.
Индикатор средней максимальной процентной ставки рассчитывается как средняя арифметическая максимальных процентных ставок 10 кредитных организаций.
2 ПАО СБЕРБАНК (1481) — www.sberbank.ru, Банк ВТБ (ПАО) (1000) — www.vtb.ru, БАНК ГПБ (АО) (354) — www.gazprombank.ru, АО «АЛЬФА-БАНК» (1326) — alfabank.ru, АО «РОССЕЛЬХОЗБАНК» (3349) — www.rshb.ru, ПАО БАНК «ФК ОТКРЫТИЕ» (2209) — www.open.ru, АО «РАЙФФАЙЗЕНБАНК» (3292) — www.raiffeisen.ru, «ТИНЬКОФФ БАНК» (2673) — www.tinkoff.ru, ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК» (1978) — mkb.ru, ПАО «СОВКОМБАНК» (963) — sovcombank.ru. Мониторинг проведен Департаментом обеспечения банковского надзора Банка России с использованием информации, представленной на указанных веб-сайтах. Публикуемый показатель является индикативным.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=16112021_124823PR2021-11-16T12_47_22.htm
209;16 ноября 2021 года;Новость;В России пройдет четвертый онлайн-зачет по финансовой грамотности;"С 30 ноября по 16 декабря 2021 года любой желающий сможет проверить, насколько хорошо он ориентируется в финансовых вопросах, и получить индивидуальные рекомендации. Впервые в этом году можно принять участие не только в личном зачете и самостоятельно отвечать на вопросы, но и собрать друзей или коллег и попробовать силы в командном соревновании.
«Участие в зачете позволяет выявить пробелы в знаниях и сразу получить подсказки, чтобы в итоге человек мог пользоваться всеми преимуществами цифровизации и в то же время мог уберечь себя и своих близких от атак кибермошенников, не становился легкой добычей нечестных продавцов и не попадал впросак при первых шагах на фондовом рынке», — отмечает руководитель Службы по защите прав потребителей и обеспечению доступности финансовых услуг Банка России Михаил Мамута.
Помимо инвестирования и защиты от мошенников, вопросы зачета касаются платежных карт, вкладов, кредитов, пенсий, страхования, налогов. Отдельная часть для предпринимателей посвящена различным инструментам финансирования и государственным мерам поддержки.
Онлайн-зачет традиционно разделен на два уровня сложности: базовый предназначен для тех, кто только начинает разбираться в финансах, продвинутый — для тех, кто уже получил опыт использования разных финансовых продуктов и услуг.
В каждом уровне по 30 вопросов, при правильном ответе на 20 и более из них участник получит именной сертификат и возможность поделиться своими результатами в соцсетях. Помимо этого, каждый участник получит анализ вопросов, по которым он дал неправильные ответы, с рекомендацией дополнительных обучающих материалов по таким темам. На прохождение испытания дается один час. Пройти индивидуальный зачет можно несколько раз — количество попыток неограниченно.
Для участия требуется зарегистрироваться.
Всероссийский онлайн-зачет по финансовой грамотности проводят Банк России и Агентство стратегических инициатив.";https://www.cbr.ru/press/event/?id=12420
210;15 ноября 2021 года;Новость;В III квартале продолжился приток клиентов в паевые инвестиционные фонды;"Количество розничных инвесторов паевых инвестиционных фондов (ПИФ) в III квартале 2021 года превысило 5,7 млн, это более чем на миллион человек больше, чем в предыдущие три месяца.
Численность пайщиков растет за счет новых клиентов, которые приходят с небольшими суммами. Так, за квартал средняя величина инвестиций физических лиц снизилась на 7% — до 41 тыс. рублей.
Чистый приток средств в ПИФы уменьшился по сравнению с II кварталом. Во многом это связано с оттоком вложений из интервальных паевых инвестиционных фондов (ИПИФ), который носил корректирующий характер после высоких темпов роста в предыдущем квартале.
Пайщики продолжили выводить свои средства из открытых ПИФ и биржевых ПИФ, специализирующихся на российских облигациях. Консервативные инвесторы могли переориентироваться на банковские вклады, ставки по которым стали повышаться. Одновременно положительную динамику показали фонды, инвестирующие в акции российских компаний. Этому во многом способствовал рост рынка акций при слабой динамике рынка облигаций.
Основной приток средств традиционно обеспечили закрытые паевые инвестиционные фонды (ЗПИФ). Их популярность набирает обороты среди состоятельных инвесторов — физических лиц, поскольку расширяется линейка этого сегмента и снижается порог входа.";https://www.cbr.ru/press/event/?id=12417
