0;1;2;3;4;5
1201;18 ноября 2020 года;Пресс-релиз;Информация о мерах по финансовому оздоровлению АО «РОСКОСМОСБАНК»;"Банк России утвердил изменения в План участия государственной корпорации «Агентство по страхованию вкладов» в осуществлении мер по предупреждению банкротства АО «РОСКОСМОСБАНК» (далее — Банк).
Указанные изменения предусматривают приобретение ПАО «Промсвязьбанк» у Государственной корпорации по космической деятельности «Роскосмос» 100% акций Банка, а также реорганизацию последнего в форме его присоединения к ПАО «Промсвязьбанк» в срок до 01.05.2021.
После приобретения акций и до завершения реорганизации Банка в качестве инвестора будет выступать ПАО «Промсвязьбанк».
 
 
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=18112020_101000pr_1.htm
1202;18 ноября 2020 года;Пресс-релиз;Совет директоров Банка России принял решение о включении ценных бумаг в Ломбардный список;"В соответствии с решением Совета директоров Банка России в Ломбардный список Банка России включены следующие ценные бумаги:
государственные облигации Липецкой области, имеющие государственный регистрационный номер выпуска RU34012LIP0;
государственные облигации Республики Башкортостан, имеющие государственный регистрационный номер выпуска RU34011BAS0;
государственные облигации Санкт-Петербурга, имеющие государственный регистрационный номер выпуска RU35003GSP0;
биржевые облигации Публичного акционерного общества «Магнит», имеющие регистрационные номера выпусков 4B02-02-60525-P-002P, 4B02-03-60525-P-002P;
биржевые облигации Публичного акционерного общества «Акционерная финансовая корпорация «Система», имеющие идентификационный номер выпуска 4B02-11-01669-A-001P, регистрационные номера выпусков 4B02-13-01669-A-001P, 4B02-14-01669-A-001P, 4B02-15-01669-A-001P;
биржевые облигации Общества с ограниченной ответственностью «ЕвразХолдинг Финанс», имеющие идентификационный номер выпуска 4B02-01-36383-R-002P.
 
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=18112020_094809PR2020-11-18T09_46_15.htm
1203;17 ноября 2020 года;Пресс-релиз;Перечень кредитных организаций, в которые назначены уполномоченные представители Банка России;"Уполномоченные представители Банка России, действующие в соответствии со статьей 76 Федерального закона от 10.07.2002 № 86-ФЗ «О Центральном банке Российской Федерации (Банке России)», по состоянию на 01.11.2020 назначены в 112 кредитных организаций.
* Уполномоченные представители Банка России назначены в соответствии с Федеральным законом от 07.02.2011 № 7-ФЗ «О клиринге, клиринговой деятельности и центральном контрагенте».
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=17112020_190752PR2020-11-17T19_07_00.htm
1204;17 ноября 2020 года;Новость;Экспертный совет при Банке России оценит параметры и вопросы для тестирования неквалифицированных инвесторов;"Участники Экспертного совета по защите прав розничных инвесторов при Банке России поддержали инициативу о начале тестирования в период с 1 июля по 1 октября 2021 года — на несколько месяцев раньше, чем установлено законом.
В последнее время число людей, которые впервые выходят инвестировать на финансовый рынок, быстро увеличивается, при этом большинство из них не осознают особенности и риски работы с инвестиционными финансовыми инструментами. Тесты будут внедряться через стандарты саморегулируемых организаций.
Тестирование будет состоять из двух частей: вопросы на понимание специфики продукта и оценка собственного опыта работы с ним. Саморегулируемые организации на этом рынке, Национальная финансовая ассоциация (НФА) и Национальная ассоциация участников фондового рынка (НАУФОР) уже разработали примерное содержание тестовых заданий, которые в ближайшее время предстоит проверить в фокус-группах.
Члены Экспертного совета изучат предложенный набор вопросов, при необходимости в них будут внесены изменения и дополнения. Количество и содержание вопросов для тестирования должны быть одинаковыми для всех брокеров, чтобы инвесторы находились в равных условиях.
«Процесс тестирования не должен быть сложным и затянутым, но он должен стать фильтром, который убережет начинающего инвестора от непоправимых ошибок, допущенных в том числе из-за недобросовестного финансового консультирования», — отметил первый заместитель Председателя Банка России Сергей Швецов.
Участники совета рассмотрели также проблему разделения ответственности при сбоях в работе информационных систем в ходе дистанционной торговли. Работа по этой теме будет продолжена.
Кроме того, обсуждались возможности и каналы для разъяснения требований нового законодательства начинающим инвесторам. Участники Экспертного совета отметили важность сотрудничества с блогерами и лидерами мнений для повышения информированности граждан о возможностях и рисках инвестирования. В частности, Экспертный совет планирует развивать взаимодействие с Ассоциацией развития финансовой грамотности, организовавшей Клуб финансовых блогеров.
Главой Экспертного совета по защите прав розничных инвесторов был избран Ростислав Кокорев, заведующий Лабораторией финансовой грамотности МГУ им. М.В. Ломоносова.";https://www.cbr.ru/press/event/?id=8280
1205;17 ноября 2020 года;Новость;Банк России сокращает список подлежащих регистрации документов инфраструктурных организаций;"С 1 января 2021 года вступают в силу изменения в законодательство, снижающие регуляторную нагрузку на участников финансового рынка. Сократится перечень внутренних документов организатора торговли, клиринговой организации, центрального контрагента, репозитария и центрального депозитария, которые нужно регистрировать или согласовывать с Банком России.
С учетом этого Банк России установил порядок и сроки направления документов, подлежащих регистрации или согласованию.
Если ранее инфраструктурная организация в зависимости от ее вида должна была представлять регулятору от трех до одиннадцати различных документов (включая правила управления рисками, проведения внутреннего аудита и внутреннего контроля и т.д.), то теперь для центрального депозитария это будет два документа, а для остальных организаций — по одному.";https://www.cbr.ru/press/event/?id=8278
1206;16 ноября 2020 года;Пресс-релиз;Прекращена деятельность временной администрации по управлению кредитной организацией АО «Народный банк»;"Банк России 16.11.2020 прекратил деятельность временной администрации1 по управлению кредитной организацией АО «Народный банк» (далее — Банк).
Временная администрация на протяжении всей деятельности выполняла работу в условиях воспрепятствования2 со стороны должностных лиц Банка.
В деятельности бывшего руководства и собственников Банка установлены признаки действий, направленных на предпочтительное удовлетворение одних кредиторов перед другими, на вывод ликвидных активов с помощью сделок по продаже имущества, монет из драгоценных металлов, а также путем кредитования не обладающих способностью исполнить свои обязательства заемщиков. По выявленным фактам направлены3 обращения в правоохранительные органы.
Временная администрация проводила работу по взысканию просроченной задолженности. Так, в адрес заемщиков, поручителей и залогодателей направлялись требования и досудебные претензии. Кроме того, в суды направлялись иски о взыскании задолженности.
По оценке временной администрации, стоимости активов Банка в сумме около 0,6 млрд рублей недостаточно для выполнения обязательств перед кредиторами в размере более 1,14 млрд рублей.
Арбитражный суд города Москвы 30.10.2020 признал Банк несостоятельным (банкротом) и открыл в отношении него конкурсное производство.
Конкурсным управляющим утверждена государственная корпорация «Агентство по страхованию вкладов».
Подробная информация о результатах деятельности временной администрации размещена на сайте Банка России.
Расчеты с кредиторами Банка будут осуществляться в ходе конкурсного производства по мере реализации (взыскания) активов, ответственность за качество которых несет бывшее руководство и собственники Банка.
1 Временная администрация назначена приказом Банка России от 24.07.2020 № ОД-1175 в связи с отзывом у Банка лицензии на осуществление банковских операций.
2 Пресс-релиз Банка России от 07.10.2020, пресс-релиз Банка России от 29.10.2020.
3 Пресс-релиз Банка России от 08.10.2020.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=16112020_170000PR2020-11-16T16_59_06.htm
1207;16 ноября 2020 года;Пресс-релиз;Банк России выпускает в обращение памятную монету из драгоценного металла;"Банк России 17 ноября 2020 года выпускает в обращение памятную серебряную монету номиналом 2 рубля «Поэт А.А. Фет, к 200-летию со дня рождения (05.12.1820)» серии «Выдающиеся личности России» (каталожный № 5110-0166).
Серебряная монета номиналом 2 рубля (масса драгоценного металла в чистоте — 15,55 г, проба сплава — 925) имеет форму круга диаметром 33,0 мм.
С лицевой и оборотной сторон монеты по окружности имеется выступающий кант.
На лицевой стороне монеты расположено рельефное изображение Государственного герба Российской Федерации, имеются надписи: «РОССИЙСКАЯ ФЕДЕРАЦИЯ», «БАНК РОССИИ», номинал монеты: «2 РУБЛЯ», дата: «2020 г.», обозначение металла по Периодической системе элементов Д.И. Менделеева, проба сплава, товарный знак Санкт-Петербургского монетного двора и масса драгоценного металла в чистоте.
На оборотной стороне монеты расположено рельефное изображение портрета А.А. Фета на фоне выполненных в технике лазерного матирования стилизованных поэтических строк; справа — рельефные изображения пера и поющего соловья. Имеются: надпись в две строки «АФАНАСИЙ ФЕТ» и годы жизни поэта «1820» и «1892».
Боковая поверхность монеты рифленая.
Монета изготовлена качеством «пруф».
Тираж монеты — 7,0 тыс. штук.
Выпускаемая монета является законным средством наличного платежа на территории Российской Федерации и обязательна к приему по номиналу во все виды платежей без всяких ограничений.
При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=16112020_091413coin.htm
1208;13 ноября 2020 года;Пресс-релиз;Результаты мониторинга максимальных процентных ставок кредитных организаций;"Результаты мониторинга в ноябре 2020 года максимальных процентных ставок по вкладам1 в российских рублях десяти кредитных организаций2, привлекающих наибольший объём депозитов физических лиц:
I декада ноября — 4,42%.
Сведения о динамике результатов мониторинга представлены на официальном сайте Банка России.

1 При определении максимальной процентной ставки по каждой кредитной организации:
— учитываются максимальные ставки по вкладам, доступным любому клиенту (в том числе потенциальному) без ограничений и предварительных условий. Вклады для выделенных категорий клиентов (пенсионеры, дети) и целей (на социальные и гуманитарные цели и т.п.) не рассматриваются;
— не учитываются ставки с капитализацией процентов по вкладу;
— не учитываются ставки, действующие при соблюдении определенных условий (регулярный оборот по банковской карте, постоянный неснижаемый остаток на банковской карте и т.п.);
— не рассматриваются комбинированные депозитные продукты, т.е. вклады с дополнительными условиями. Такими дополнительными условиями начисления повышенной процентной ставки могут быть, например, приобретение инвестиционных паев на определенную сумму, открытие инвестиционного счета, оформление программы инвестиционного или накопительного страхования жизни, подключение дополнительного пакета услуг и т.п.;
— не рассматриваются вклады, срок которых разделен на периоды с различными ставками.
Средняя максимальная процентная ставка рассчитывается как средняя арифметическая максимальных процентных ставок 10 кредитных организаций.

2 ПАО СБЕРБАНК (1481) — www.sberbank.ru, ПАО «СОВКОМБАНК» (963) — sovcombank.ru, Банк ВТБ (ПАО) (1000) — www.vtb.ru, АО «РАЙФФАЙЗЕНБАНК» (3292) — www.raiffeisen.ru, БАНК ГПБ (АО) (354) — www.gazprombank.ru, ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК» (1978) — mkb.ru, АО «АЛЬФА-БАНК» (1326) — alfabank.ru, ПАО БАНК «ФК ОТКРЫТИЕ» (2209) — www.open.ru, ПАО «ПРОМСВЯЗЬБАНК» (3251) — www.psbank.ru, АО «РОССЕЛЬХОЗБАНК» (3349) — www.rshb.ru. Мониторинг проведен Департаментом обеспечения банковского надзора Банка России с использованием информации, представленной на указанных веб-сайтах. Публикуемый показатель является индикативным.



При использовании материала ссылка на Пресс-службу Банка России обязательна.";https://www.cbr.ru/press/pr/?file=13112020_164929PR2020-11-13T16_48_35.htm
1209;13 ноября 2020 года;Новость;Банк России начинает серию обучающих вебинаров для малого и среднего бизнеса;"Первый вебинар пройдет 1 декабря 2020 года в 11:00 по московскому времени. На нем предприниматели узнают, как привлечь финансирование с помощью инструментов фондового рынка, в частности выпуска облигационных займов на бирже.
Специалисты Банка России расскажут о том, как оценить собственные возможности и перспективы выхода на биржу и какой поддержкой государства можно для этого воспользоваться. Кроме того, слушателям предложат пошаговый план вывода компании на биржу и познакомят с реальными примерами выхода на торговые площадки небольших компаний. Для участия в вебинаре необходимо зарегистрироваться.
Следующий вебинар состоится 15 декабря и будет посвящен возможностям и преимуществам Системы быстрых платежей для предпринимателей. О регистрации на него будет объявлено дополнительно.";https://www.cbr.ru/press/event/?id=8272
1210;13 ноября 2020 года;Новость;Оплата через СБП станет доступнее;"С 1 октября 2021 года все системно значимые банки должны будут обеспечить своим клиентам возможность оплаты товаров, работ и услуг по QR-коду через Систему быстрых платежей (СБП), а банки с универсальной лицензией — с 1 апреля 2022 года. Соответствующие изменения в Положение «О платежной системе Банка России» зарегистрировал Минюст России.
К этому времени кредитные организации также обязаны будут настроить проведение других типов операций СБП: переводов между гражданами по инициативе получателя, а также платежей от юридического лица физическому. Внедрять эти сервисы банки могут и раньше, по мере готовности.
Кроме того, положение предусматривает возможность использования мобильного приложения НСПК при оплате покупок в магазинах по QR-кодам. При этом также без ограничений можно пользоваться подобными приложениями банков, в том числе с участием торгово-сервисных предприятий.";https://www.cbr.ru/press/event/?id=8268
